name,repetition_index,threads,iterations,real_time,cpu_time,time_unit,operations,rows
absent/tag8/q3/manual_time,3,1,43,586574.8139534884,586842.0697674563,ns,1048576.0,1048576.0
absent/tag8/q3/manual_time,4,1,43,584754.1860465117,585037.790697678,ns,1048576.0,1048576.0
absent/joint16/q0/manual_time,0,1,46,626439.9565217391,626779.8913043443,ns,1048576.0,1048576.0
absent/joint16/q0/manual_time,1,1,46,637473.6086956521,637809.7826086868,ns,1048576.0,1048576.0
absent/joint16/q0/manual_time,2,1,46,621412.4130434782,621755.4130434924,ns,1048576.0,1048576.0
absent/joint16/q0/manual_time,3,1,46,567699.7608695652,568040.7608695766,ns,1048576.0,1048576.0
absent/joint16/q0/manual_time,4,1,46,627728.8913043479,628162.1304347835,ns,1048576.0,1048576.0
absent/joint16/q1/manual_time,0,1,44,634626.2499999999,635008.5227272732,ns,1048576.0,1048576.0
absent/joint16/q1/manual_time,1,1,44,664819.0000000001,665223.4772727239,ns,1048576.0,1048576.0
absent/joint16/q1/manual_time,2,1,44,640988.5909090909,641334.2727272685,ns,1048576.0,1048576.0
absent/joint16/q1/manual_time,3,1,44,613833.2727272726,614168.5681818104,ns,1048576.0,1048576.0
absent/joint16/q1/manual_time,4,1,44,561751.9318181818,562016.090909102,ns,1048576.0,1048576.0
absent/joint16/q2/manual_time,0,1,39,583517.7435897435,583885.6666666669,ns,1048576.0,1048576.0
absent/joint16/q2/manual_time,1,1,39,667580.8461538462,665643.1538461588,ns,1048576.0,1048576.0
absent/joint16/q2/manual_time,2,1,39,663925.1538461539,664277.7692307598,ns,1048576.0,1048576.0
absent/joint16/q2/manual_time,3,1,39,644909.3846153846,645284.1794871853,ns,1048576.0,1048576.0
absent/joint16/q2/manual_time,4,1,39,641779.3076923077,642188.051282042,ns,1048576.0,1048576.0
absent/joint16/q3/manual_time,0,1,45,660577.8222222222,660959.2666666546,ns,1048576.0,1048576.0
absent/joint16/q3/manual_time,1,1,45,609904.8666666665,610273.1333333525,ns,1048576.0,1048576.0
absent/joint16/q3/manual_time,2,1,45,657667.0,658075.0000000062,ns,1048576.0,1048576.0
absent/joint16/q3/manual_time,3,1,45,660309.3777777778,658360.1999999979,ns,1048576.0,1048576.0
absent/joint16/q3/manual_time,4,1,45,646702.9777777776,647108.3333333165,ns,1048576.0,1048576.0
absent/joint64/q0/manual_time,0,1,89,326471.6292134832,326639.98876404756,ns,1048576.0,1048576.0
absent/joint64/q0/manual_time,1,1,89,329583.69662921334,329760.7640449501,ns,1048576.0,1048576.0
absent/joint64/q0/manual_time,2,1,89,330553.71910112357,330730.33707866527,ns,1048576.0,1048576.0
absent/joint64/q0/manual_time,3,1,89,326483.7415730337,326610.9550561752,ns,1048576.0,1048576.0
absent/joint64/q0/manual_time,4,1,89,325942.1573033708,326126.8764044948,ns,1048576.0,1048576.0
absent/joint64/q1/manual_time,0,1,84,341727.6666666667,341939.4880952337,ns,1048576.0,1048576.0
absent/joint64/q1/manual_time,1,1,84,349524.26190476184,349723.2142857243,ns,1048576.0,1048576.0
absent/joint64/q1/manual_time,2,1,84,335839.2023809524,335026.28571428836,ns,1048576.0,1048576.0
absent/joint64/q1/manual_time,3,1,84,335990.5238095238,336193.45238094806,ns,1048576.0,1048576.0
absent/joint64/q1/manual_time,4,1,84,335344.6547619048,335504.9523809516,ns,1048576.0,1048576.0
absent/joint64/q2/manual_time,0,1,85,333467.91764705884,333628.91764705395,ns,1048576.0,1048576.0
absent/joint64/q2/manual_time,1,1,85,333830.15294117643,333986.764705873,ns,1048576.0,1048576.0
absent/joint64/q2/manual_time,2,1,85,331897.00000000006,332060.7764705715,ns,1048576.0,1048576.0
absent/joint64/q2/manual_time,3,1,85,334377.12941176473,334533.8235294005,ns,1048576.0,1048576.0
absent/joint64/q2/manual_time,4,1,85,355065.8705882353,355249.5058823477,ns,1048576.0,1048576.0
absent/joint64/q3/manual_time,0,1,81,338152.9259259257,337175.92592593015,ns,1048576.0,1048576.0
absent/joint64/q3/manual_time,1,1,81,348388.79012345674,347746.3950617336,ns,1048576.0,1048576.0
absent/joint64/q3/manual_time,2,1,81,330801.1851851852,330971.7160493716,ns,1048576.0,1048576.0
absent/joint64/q3/manual_time,3,1,81,340752.4567901236,340090.5308641894,ns,1048576.0,1048576.0
absent/joint64/q3/manual_time,4,1,81,332477.44444444455,332670.79012345424,ns,1048576.0,1048576.0
absent/joint256/q0/manual_time,0,1,57,454574.4385964911,454834.78947370424,ns,1048576.0,1048576.0
absent/joint256/q0/manual_time,1,1,57,456835.2280701755,457031.4210526212,ns,1048576.0,1048576.0
absent/joint256/q0/manual_time,2,1,57,448928.0350877193,449113.31578948034,ns,1048576.0,1048576.0
absent/joint256/q0/manual_time,3,1,57,446563.3333333333,446783.6315789454,ns,1048576.0,1048576.0
absent/joint256/q0/manual_time,4,1,57,446429.6666666667,446608.9122807036,ns,1048576.0,1048576.0
absent/joint256/q1/manual_time,0,1,59,456147.05084745766,456330.5084745855,ns,1048576.0,1048576.0
absent/joint256/q1/manual_time,1,1,59,454268.62711864425,454463.9830508423,ns,1048576.0,1048576.0
absent/joint256/q1/manual_time,2,1,59,456961.2711864407,457168.77966101683,ns,1048576.0,1048576.0
absent/joint256/q1/manual_time,3,1,59,456829.1525423727,457042.3728813442,ns,1048576.0,1048576.0
absent/joint256/q1/manual_time,4,1,59,461717.8813559323,460916.6610169704,ns,1048576.0,1048576.0
absent/joint256/q2/manual_time,0,1,52,460260.769230769,460499.98076923814,ns,1048576.0,1048576.0
absent/joint256/q2/manual_time,1,1,52,477245.92307692306,475840.538461554,ns,1048576.0,1048576.0
absent/joint256/q2/manual_time,2,1,52,469056.5961538461,469252.4038461671,ns,1048576.0,1048576.0
absent/joint256/q2/manual_time,3,1,52,508883.0576923077,508774.0384615185,ns,1048576.0,1048576.0
absent/joint256/q2/manual_time,4,1,52,484849.5576923076,485086.5384615424,ns,1048576.0,1048576.0
absent/joint256/q3/manual_time,0,1,57,471016.24561403523,471299.7192982389,ns,1048576.0,1048576.0
absent/joint256/q3/manual_time,1,1,57,491473.01754385966,491755.84210524725,ns,1048576.0,1048576.0
absent/joint256/q3/manual_time,2,1,57,498316.9122807017,498568.71929823246,ns,1048576.0,1048576.0
absent/joint256/q3/manual_time,3,1,57,496126.26315789466,496355.26315789117,ns,1048576.0,1048576.0
absent/joint256/q3/manual_time,4,1,57,493046.8771929824,493246.3333333247,ns,1048576.0,1048576.0
far/soa/q0/manual_time,0,1,54,513681.0925925926,514023.12962960463,ns,1048576.0,1048576.0
far/soa/q0/manual_time,1,1,54,529900.5555555554,530202.1481481318,ns,1048576.0,1048576.0
far/soa/q0/manual_time,2,1,54,518501.70370370377,518922.0555555641,ns,1048576.0,1048576.0
far/soa/q0/manual_time,3,1,54,521780.0740740741,522054.7777777724,ns,1048576.0,1048576.0
far/soa/q0/manual_time,4,1,54,521999.88888888876,522392.74074073735,ns,1048576.0,1048576.0
far/soa/q1/manual_time,0,1,54,514025.1481481482,514385.7962963107,ns,1048576.0,1048576.0
far/soa/q1/manual_time,1,1,54,515652.4629629627,515947.5185185369,ns,1048576.0,1048576.0
far/soa/q1/manual_time,2,1,54,520401.3518518519,522456.0185185533,ns,1048576.0,1048576.0
far/soa/q1/manual_time,3,1,54,517750.90740740753,518046.2962963459,ns,1048576.0,1048576.0
far/soa/q1/manual_time,4,1,54,522822.40740740736,523098.75925931556,ns,1048576.0,1048576.0
far/soa/q2/manual_time,0,1,54,519655.2037037037,519969.90740740305,ns,1048576.0,1048576.0
far/soa/q2/manual_time,1,1,54,511506.83333333326,511699.8518518064,ns,1048576.0,1048576.0
far/soa/q2/manual_time,2,1,54,513361.66666666674,513578.7037037168,ns,1048576.0,1048576.0
far/soa/q2/manual_time,3,1,54,514404.79629629635,514689.8148148517,ns,1048576.0,1048576.0
far/soa/q2/manual_time,4,1,54,510470.59259259264,510777.77777775715,ns,1048576.0,1048576.0
far/soa/q3/manual_time,0,1,54,515484.94444444444,515743.8148148212,ns,1048576.0,1048576.0
far/soa/q3/manual_time,1,1,54,511894.1851851852,512236.11111109285,ns,1048576.0,1048576.0
far/soa/q3/manual_time,2,1,54,516875.24074074073,517082.55555553775,ns,1048576.0,1048576.0
far/soa/q3/manual_time,3,1,54,513239.79629629635,513597.9814815107,ns,1048576.0,1048576.0
far/soa/q3/manual_time,4,1,54,514921.72222222213,515190.5740740956,ns,1048576.0,1048576.0
far/tag32/q0/manual_time,0,1,45,608389.1333333331,608659.2666666964,ns,1048576.0,1048576.0
far/tag32/q0/manual_time,1,1,45,613861.9111111108,614144.444444441,ns,1048576.0,1048576.0
far/tag32/q0/manual_time,2,1,45,615312.7777777775,615608.3333332655,ns,1048576.0,1048576.0
far/tag32/q0/manual_time,3,1,45,608284.5333333333,608554.6222221991,ns,1048576.0,1048576.0
far/tag32/q0/manual_time,4,1,45,612533.2000000002,611089.8000000494,ns,1048576.0,1048576.0
far/tag32/q1/manual_time,0,1,46,626517.804347826,626839.6739130822,ns,1048576.0,1048576.0
far/tag32/q1/manual_time,1,1,46,620541.9347826086,619035.3260869277,ns,1048576.0,1048576.0
far/tag32/q1/manual_time,2,1,46,611851.3695652174,612100.5434782088,ns,1048576.0,1048576.0
far/tag32/q1/manual_time,3,1,46,629375.5,629736.4130434633,ns,1048576.0,1048576.0
far/tag32/q1/manual_time,4,1,46,609690.3913043478,609894.0217391658,ns,1048576.0,1048576.0
far/tag32/q2/manual_time,0,1,43,629912.6279069765,630233.5348837374,ns,1048576.0,1048576.0
far/tag32/q2/manual_time,1,1,43,617590.7441860466,617863.37209304,ns,1048576.0,1048576.0
far/tag32/q2/manual_time,2,1,43,617491.0697674418,617936.9999999948,ns,1048576.0,1048576.0
far/tag32/q2/manual_time,3,1,43,623295.8604651163,623597.8837209288,ns,1048576.0,1048576.0
far/tag32/q2/manual_time,4,1,43,624891.6744186047,625194.7674418744,ns,1048576.0,1048576.0
far/tag32/q3/manual_time,0,1,44,617109.5909090909,615982.9545454475,ns,1048576.0,1048576.0
far/tag32/q3/manual_time,1,1,44,625831.5,626154.3636363533,ns,1048576.0,1048576.0
far/tag32/q3/manual_time,2,1,44,623238.7954545454,621801.1136363605,ns,1048576.0,1048576.0
far/tag32/q3/manual_time,3,1,44,622899.8636363638,623176.113636361,ns,1048576.0,1048576.0
far/tag32/q3/manual_time,4,1,44,637372.3636363635,637647.7272727661,ns,1048576.0,1048576.0
far/tag8/q0/manual_time,0,1,29,952745.5172413795,953140.7931034104,ns,1048576.0,1048576.0
far/tag8/q0/manual_time,1,1,29,964164.3448275861,964508.6206895841,ns,1048576.0,1048576.0
far/tag8/q0/manual_time,2,1,29,1004656.9655172413,1005008.6206897474,ns,1048576.0,1048576.0
far/tag8/q0/manual_time,3,1,29,954396.1724137929,954774.4137931063,ns,1048576.0,1048576.0
far/tag8/q0/manual_time,4,1,29,980085.4137931034,975107.7586206873,ns,1048576.0,1048576.0
far/tag8/q1/manual_time,0,1,29,954945.1379310348,955277.3103447878,ns,1048576.0,1048576.0
far/tag8/q1/manual_time,1,1,29,958552.4827586205,958932.4482759015,ns,1048576.0,1048576.0
far/tag8/q1/manual_time,2,1,29,967452.6551724137,967836.2068965322,ns,1048576.0,1048576.0
far/tag8/q1/manual_time,3,1,29,1012509.7931034482,1012872.1034482365,ns,1048576.0,1048576.0
far/tag8/q1/manual_time,4,1,29,950222.6551724137,950589.0689655514,ns,1048576.0,1048576.0
far/tag8/q2/manual_time,0,1,28,997826.5357142857,998217.285714301,ns,1048576.0,1048576.0
far/tag8/q2/manual_time,1,1,28,958516.857142857,957086.2857143527,ns,1048576.0,1048576.0
far/tag8/q2/manual_time,2,1,28,968514.4642857143,968989.6071429466,ns,1048576.0,1048576.0
far/tag8/q2/manual_time,3,1,28,944176.9642857146,944501.4999999962,ns,1048576.0,1048576.0
far/tag8/q2/manual_time,4,1,28,945321.3928571427,945671.1071428155,ns,1048576.0,1048576.0
far/tag8/q3/manual_time,0,1,29,953693.6551724138,954077.5862069445,ns,1048576.0,1048576.0
far/tag8/q3/manual_time,1,1,29,946823.448275862,947176.7241380061,ns,1048576.0,1048576.0
far/tag8/q3/manual_time,2,1,29,991136.4137931033,991586.1724138362,ns,1048576.0,1048576.0
far/tag8/q3/manual_time,3,1,29,1027540.2758620689,1025737.1034483473,ns,1048576.0,1048576.0
far/tag8/q3/manual_time,4,1,29,960999.2413793103,961369.2413793239,ns,1048576.0,1048576.0
far/tag8_eager/q0/manual_time,0,1,39,719796.0769230771,718111.1282050505,ns,1048576.0,1048576.0
far/tag8_eager/q0/manual_time,1,1,39,750895.128205128,751235.0256410317,ns,1048576.0,1048576.0
far/tag8_eager/q0/manual_time,2,1,39,766074.7179487178,766446.5641026068,ns,1048576.0,1048576.0
far/tag8_eager/q0/manual_time,3,1,39,716444.8461538461,716806.6153845496,ns,1048576.0,1048576.0
far/tag8_eager/q0/manual_time,4,1,39,730215.076923077,730617.5128205585,ns,1048576.0,1048576.0
far/tag8_eager/q1/manual_time,0,1,40,702369.825,702635.4000000623,ns,1048576.0,1048576.0
far/tag8_eager/q1/manual_time,1,1,40,702001.0749999998,702258.325000038,ns,1048576.0,1048576.0
far/tag8_eager/q1/manual_time,2,1,40,712045.325,710654.1499999786,ns,1048576.0,1048576.0
far/tag8_eager/q1/manual_time,3,1,40,720894.4000000001,721183.3249999522,ns,1048576.0,1048576.0
far/tag8_eager/q1/manual_time,4,1,40,712841.0,711873.9750000102,ns,1048576.0,1048576.0
far/tag8_eager/q2/manual_time,0,1,38,784762.052631579,785105.2368420366,ns,1048576.0,1048576.0
far/tag8_eager/q2/manual_time,1,1,38,714711.2894736843,714958.3421053201,ns,1048576.0,1048576.0
far/tag8_eager/q2/manual_time,2,1,38,730912.9473684211,731174.3421052342,ns,1048576.0,1048576.0
far/tag8_eager/q2/manual_time,3,1,38,737731.5263157894,738012.0526315817,ns,1048576.0,1048576.0
far/tag8_eager/q2/manual_time,4,1,38,742457.0,742695.184210487,ns,1048576.0,1048576.0
far/tag8_eager/q3/manual_time,0,1,35,746197.1142857141,741711.8857142262,ns,1048576.0,1048576.0
far/tag8_eager/q3/manual_time,1,1,35,734820.6285714286,732489.2857142678,ns,1048576.0,1048576.0
far/tag8_eager/q3/manual_time,2,1,35,836693.9142857143,837128.5714285851,ns,1048576.0,1048576.0
far/tag8_eager/q3/manual_time,3,1,35,717012.3428571429,717308.3428570846,ns,1048576.0,1048576.0
far/tag8_eager/q3/manual_time,4,1,35,718650.4285714286,718979.7428571256,ns,1048576.0,1048576.0
cnf/soa/q0/manual_time,0,1,35,799083.7142857143,794710.6857143028,ns,1048576.0,1048576.0
cnf/soa/q0/manual_time,1,1,35,781920.5714285714,782408.3428571628,ns,1048576.0,1048576.0
cnf/soa/q0/manual_time,2,1,35,807947.2857142854,808541.6571428742,ns,1048576.0,1048576.0
cnf/soa/q0/manual_time,3,1,35,792479.3714285713,793064.2571428694,ns,1048576.0,1048576.0
cnf/soa/q0/manual_time,4,1,35,810011.4571428571,810664.2857143242,ns,1048576.0,1048576.0
cnf/tag16/q0/manual_time,0,1,18,1497569.666666667,1498078.666666637,ns,1048576.0,1048576.0
cnf/tag16/q0/manual_time,1,1,18,1545908.666666667,1546567.1111110328,ns,1048576.0,1048576.0
cnf/tag16/q0/manual_time,2,1,18,1665781.6666666665,1666472.222222184,ns,1048576.0,1048576.0
cnf/tag16/q0/manual_time,3,1,18,1413881.277777778,1414442.166666616,ns,1048576.0,1048576.0
cnf/tag16/q0/manual_time,4,1,18,1526328.9999999998,1526953.7222221254,ns,1048576.0,1048576.0
cnf/tag8/q0/manual_time,0,1,12,2224272.8333333335,2224944.416666652,ns,1048576.0,1048576.0
cnf/tag8/q0/manual_time,1,1,12,2396742.583333333,2390850.6666667033,ns,1048576.0,1048576.0
cnf/tag8/q0/manual_time,2,1,12,2177067.75,2177690.9166666414,ns,1048576.0,1048576.0
cnf/tag8/q0/manual_time,3,1,12,2344128.4166666665,2345444.416666768,ns,1048576.0,1048576.0
cnf/tag8/q0/manual_time,4,1,12,2260221.25,2261170.0833333377,ns,1048576.0,1048576.0
cnf/tag8_cnf/q0/manual_time,0,1,11,2186747.0000000005,2187553.0000001346,ns,1048576.0,1048576.0
cnf/tag8_cnf/q0/manual_time,1,1,11,2556117.545454546,2557136.3636364643,ns,1048576.0,1048576.0
cnf/tag8_cnf/q0/manual_time,2,1,11,2007021.9090909092,2007814.3636365163,ns,1048576.0,1048576.0
cnf/tag8_cnf/q0/manual_time,3,1,11,2425256.0000000005,2426295.4545454946,ns,1048576.0,1048576.0
cnf/tag8_cnf/q0/manual_time,4,1,11,2109570.8181818184,2110465.9090909194,ns,1048576.0,1048576.0
exclusive/soa/q0/manual_time,0,1,55,521549.9636363636,521806.0545454312,ns,1048576.0,1048576.0
exclusive/soa/q0/manual_time,1,1,55,517031.4545454546,517236.3636363157,ns,1048576.0,1048576.0
exclusive/soa/q0/manual_time,2,1,55,520032.58181818173,520264.3999999943,ns,1048576.0,1048576.0
exclusive/soa/q0/manual_time,3,1,55,514293.6727272728,514521.2000000237,ns,1048576.0,1048576.0
exclusive/soa/q0/manual_time,4,1,55,522805.9818181818,523025.0000000002,ns,1048576.0,1048576.0
exclusive/soa/q1/manual_time,0,1,53,522653.75471698114,522891.5094339899,ns,1048576.0,1048576.0
exclusive/soa/q1/manual_time,1,1,53,520061.28301886783,520287.735849089,ns,1048576.0,1048576.0
exclusive/soa/q1/manual_time,2,1,53,521995.96226415085,522216.9622641372,ns,1048576.0,1048576.0
exclusive/soa/q1/manual_time,3,1,53,522035.98113207554,522280.66037738667,ns,1048576.0,1048576.0
exclusive/soa/q1/manual_time,4,1,53,523462.75471698097,522275.94339619944,ns,1048576.0,1048576.0
exclusive/soa/q2/manual_time,0,1,54,519697.55555555556,519993.0555556244,ns,1048576.0,1048576.0
exclusive/soa/q2/manual_time,1,1,54,519487.7962962963,519708.33333333157,ns,1048576.0,1048576.0
exclusive/soa/q2/manual_time,2,1,54,520096.6111111112,520347.22222218633,ns,1048576.0,1048576.0
exclusive/soa/q2/manual_time,3,1,54,517932.2592592593,518183.6296295288,ns,1048576.0,1048576.0
exclusive/soa/q2/manual_time,4,1,54,520543.20370370365,520759.25925936736,ns,1048576.0,1048576.0
exclusive/soa/q3/manual_time,0,1,54,517511.85185185174,517717.57407403097,ns,1048576.0,1048576.0
exclusive/soa/q3/manual_time,1,1,54,520236.1481481481,520432.1111111251,ns,1048576.0,1048576.0
exclusive/soa/q3/manual_time,2,1,54,521481.48148148146,520310.9629629534,ns,1048576.0,1048576.0
exclusive/soa/q3/manual_time,3,1,54,517819.70370370365,518007.72222223814,ns,1048576.0,1048576.0
exclusive/soa/q3/manual_time,4,1,54,515484.20370370365,515650.4629629429,ns,1048576.0,1048576.0
exclusive/tag8/q0/manual_time,0,1,56,490848.30357142864,490047.62500004517,ns,1048576.0,1048576.0
exclusive/tag8/q0/manual_time,1,1,56,486315.92857142864,486504.4642856325,ns,1048576.0,1048576.0
exclusive/tag8/q0/manual_time,2,1,56,491037.35714285716,491308.78571431886,ns,1048576.0,1048576.0
exclusive/tag8/q0/manual_time,3,1,56,489132.6249999999,489333.3214284518,ns,1048576.0,1048576.0
exclusive/tag8/q0/manual_time,4,1,56,489360.99999999994,489579.607142941,ns,1048576.0,1048576.0
exclusive/tag8/q1/manual_time,0,1,57,488267.84210526315,488516.8070175719,ns,1048576.0,1048576.0
exclusive/tag8/q1/manual_time,1,1,57,489672.77192982467,489929.8245612926,ns,1048576.0,1048576.0
exclusive/tag8/q1/manual_time,2,1,57,490971.7017543858,491179.8245613777,ns,1048576.0,1048576.0
exclusive/tag8/q1/manual_time,3,1,57,492016.9649122807,491255.1228069891,ns,1048576.0,1048576.0
exclusive/tag8/q1/manual_time,4,1,57,486437.7017543859,486669.59649118397,ns,1048576.0,1048576.0
exclusive/tag8/q2/manual_time,0,1,57,489273.0,489522.6666666493,ns,1048576.0,1048576.0
exclusive/tag8/q2/manual_time,1,1,57,496700.7719298248,495982.456140416,ns,1048576.0,1048576.0
exclusive/tag8/q2/manual_time,2,1,57,489443.9649122808,489983.9298245642,ns,1048576.0,1048576.0
exclusive/tag8/q2/manual_time,3,1,57,488315.4912280702,488572.3684210032,ns,1048576.0,1048576.0
exclusive/tag8/q2/manual_time,4,1,57,494575.2631578947,494777.78947367537,ns,1048576.0,1048576.0
exclusive/tag8/q3/manual_time,0,1,58,490869.56896551716,491052.4482759101,ns,1048576.0,1048576.0
exclusive/tag8/q3/manual_time,1,1,58,493210.6034482759,493426.7241379258,ns,1048576.0,1048576.0
exclusive/tag8/q3/manual_time,2,1,58,484474.20689655165,484719.8275861331,ns,1048576.0,1048576.0
exclusive/tag8/q3/manual_time,3,1,58,541659.4827586206,542127.8793103176,ns,1048576.0,1048576.0
exclusive/tag8/q3/manual_time,4,1,58,483317.55172413785,483450.43103442865,ns,1048576.0,1048576.0
exclusive/joint64/q0/manual_time,0,1,490,58500.68775510213,58551.86938774762,ns,1048576.0,1048576.0
exclusive/joint64/q0/manual_time,1,1,490,56937.69591836743,56982.56734692747,ns,1048576.0,1048576.0
exclusive/joint64/q0/manual_time,2,1,490,56911.10000000008,56834.01224490639,ns,1048576.0,1048576.0
exclusive/joint64/q0/manual_time,3,1,490,62008.04693877554,62046.767346938555,ns,1048576.0,1048576.0
exclusive/joint64/q0/manual_time,4,1,490,57541.002040816325,57591.83673468872,ns,1048576.0,1048576.0
exclusive/joint64/q1/manual_time,0,1,475,56686.2568421054,56738.07157894305,ns,1048576.0,1048576.0
exclusive/joint64/q1/manual_time,1,1,475,58359.526315789575,58414.648421055994,ns,1048576.0,1048576.0
exclusive/joint64/q1/manual_time,2,1,475,56916.9094736842,56966.84210526451,ns,1048576.0,1048576.0
exclusive/joint64/q1/manual_time,3,1,475,56704.40421052641,56756.66736842207,ns,1048576.0,1048576.0
exclusive/joint64/q1/manual_time,4,1,475,56652.90736842109,56699.73684210785,ns,1048576.0,1048576.0
exclusive/joint64/q2/manual_time,0,1,504,56505.24404761911,56548.36309523836,ns,1048576.0,1048576.0
exclusive/joint64/q2/manual_time,1,1,504,56991.59722222227,56945.682539687514,ns,1048576.0,1048576.0
exclusive/joint64/q2/manual_time,2,1,504,56927.55555555557,56973.21428571335,ns,1048576.0,1048576.0
exclusive/joint64/q2/manual_time,3,1,504,57107.55158730167,57148.8095238023,ns,1048576.0,1048576.0
exclusive/joint64/q2/manual_time,4,1,504,58747.97817460321,58802.74404761606,ns,1048576.0,1048576.0
exclusive/joint64/q3/manual_time,0,1,494,57310.08502024305,57361.33603239223,ns,1048576.0,1048576.0
exclusive/joint64/q3/manual_time,1,1,494,56802.79352226736,56849.188259104056,ns,1048576.0,1048576.0
exclusive/joint64/q3/manual_time,2,1,494,56629.38866396772,56673.07692307778,ns,1048576.0,1048576.0
exclusive/joint64/q3/manual_time,3,1,494,57527.36032388673,57493.9271255057,ns,1048576.0,1048576.0
exclusive/joint64/q3/manual_time,4,1,494,57264.097165991974,57313.9331983815,ns,1048576.0,1048576.0
exclusive/marginal64/q0/manual_time,0,1,42,573303.7380952382,573577.3809523911,ns,1048576.0,1048576.0
exclusive/marginal64/q0/manual_time,1,1,42,570474.6666666666,570647.809523687,ns,1048576.0,1048576.0
exclusive/marginal64/q0/manual_time,2,1,42,575601.166666667,575804.5476190161,ns,1048576.0,1048576.0
exclusive/marginal64/q0/manual_time,3,1,42,574558.6666666666,573704.3571429689,ns,1048576.0,1048576.0
exclusive/marginal64/q0/manual_time,4,1,42,573877.0952380953,574094.2619048217,ns,1048576.0,1048576.0
exclusive/marginal64/q1/manual_time,0,1,49,575264.4693877551,575528.8979592441,ns,1048576.0,1048576.0
