suite,operation,arm,cpu,repetition,logical_values,operations,values_per_operation,passes,seed,data_seed,payload_bytes,input_bytes,output_bytes,allocation_bytes,hot_metadata_bytes,trace_bytes,audit_aux_bytes,payload_alignment,page_bytes,elapsed_ns,ns_per_operation,ns_per_value,checksum0,checksum1,final_state,address_sum,trace_hash,required_line_visits,required_unique_payload_lines,payload_lines,residence,minor_faults,major_faults,pmu_status,cycles_raw,instructions_raw,cache_misses_raw,pmu_time_enabled_ns,pmu_time_running_ns
bulk,sum,local_aos7,0,0,32768,1048576,256,8192,1454428645,1454428645,229376,229376,0,229376,40,0,0,64,4096,11100888,10.5866317749,0.0413540303707,9163909717603614720,0,0,0,0,29360128,3584,3584,unestablished,0,0,available,49445338,118538543,23,11109014,11109014
bulk,sum,local_aos7,0,1,32768,1048576,256,8192,1454428645,1454428645,229376,229376,0,229376,40,0,0,64,4096,11097448,10.5833511353,0.0413412153721,9163909717603614720,0,0,0,0,29360128,3584,3584,unestablished,0,0,available,49442181,118538543,8,11105054,11105054
bulk,sum,local_aos7,0,2,32768,1048576,256,8192,1454428645,1454428645,229376,229376,0,229376,40,0,0,64,4096,11094438,10.5804805756,0.0413300022483,9163909717603614720,0,0,0,0,29360128,3584,3584,unestablished,0,0,available,49441606,118538542,15,11102495,11102495
bulk,sum,local_aos7,0,3,32768,1048576,256,8192,1454428645,1454428645,229376,229376,0,229376,40,0,0,64,4096,11260158,10.7385234833,0.0419473573565,9163909717603614720,0,0,0,0,29360128,3584,3584,unestablished,0,0,available,49446001,118538546,377,11153344,11153344
bulk,sum,local_aos7,0,4,32768,1048576,256,8192,1454428645,1454428645,229376,229376,0,229376,40,0,0,64,4096,11149468,10.6329612732,0.0415350049734,9163909717603614720,0,0,0,0,29360128,3584,3584,unestablished,0,0,available,49446140,118538550,82,11116134,11116134
capacity,dependent,local_aos7,0,0,1024,1048576,1,1,11597646141258885970,1454428645,7168,7168,0,7168,40,0,7184,64,4096,6388235,6.09229564667,6.09229564667,17187034518906879602,0,1053364051456908722,536404362,9411671700467489228,1147389,112,112,unestablished,0,0,available,28507669,45089090,42,6396313,6396313
capacity,dependent,local_aos7,0,1,1024,1048576,1,1,4520043080558055638,1454428645,7168,7168,0,7168,40,0,7184,64,4096,6370305,6.07519626617,6.07519626617,4146340925081240729,0,2926148897757563594,536750798,9833263914990638038,1147095,112,112,unestablished,0,0,available,28499295,45089086,4,6389893,6389893
capacity,dependent,local_aos7,0,2,1024,1048576,1,1,7519472167497008874,1454428645,7168,7168,0,7168,40,0,7184,64,4096,6356864,6.06237792969,6.06237792969,11847121099513600154,0,2360684364224178785,535977144,5846715754849643519,1146740,112,112,unestablished,0,0,available,28519302,45089086,0,6377252,6377252
capacity,dependent,local_aos7,0,3,1024,1048576,1,1,253361077797433815,1454428645,7168,7168,0,7168,40,0,7184,64,4096,6376345,6.08095645905,6.08095645905,11330443254304193378,0,1601184575478415649,536112213,15469871441055068788,1146742,112,112,unestablished,0,0,available,28563635,45089087,2,6393802,6393802
capacity,dependent,local_aos7,0,4,1024,1048576,1,1,12319599423738582263,1454428645,7168,7168,0,7168,40,0,7184,64,4096,6352055,6.0577917099,6.0577917099,10535105710411909715,0,8762821155481900038,536773667,1147637375955436014,1146384,112,112,unestablished,0,0,available,28486014,45089087,0,6369742,6369742
capacity,independent,local_aos7,0,0,1024,1048576,1,1,13312925893834850554,1454428645,7168,7168,0,7168,40,0,7184,64,4096,1570981,1.49820423126,1.49820423126,93905486407303618,7508223480508410930,17227676888585663890,536033369,9293328346495861555,1146981,112,112,unestablished,0,0,available,7022584,25297257,17,1589271,1589271
capacity,independent,local_aos7,0,1,1024,1048576,1,1,6712562814997748419,1454428645,7168,7168,0,7168,40,0,7184,64,4096,1568552,1.49588775635,1.49588775635,844828581588720927,5225914227119814641,8327286837253675664,536310488,12420435897652969165,1147250,112,112,unestablished,0,0,available,7007456,25297258,0,1585840,1585840
capacity,independent,local_aos7,0,2,1024,1048576,1,1,7103846328433288076,1454428645,7168,7168,0,7168,40,0,7184,64,4096,1576891,1.50384044647,1.50384044647,13341823233968743118,3664827383119511145,10348631408549735017,535900062,12642936463861357589,1147331,112,112,unestablished,0,0,available,7042167,25297258,0,1594151,1594151
capacity,independent,local_aos7,0,3,1024,1048576,1,1,10246457778957735557,1454428645,7168,7168,0,7168,40,0,7184,64,4096,1566332,1.49377059937,1.49377059937,5374796649503482367,7480119767498857276,9347735321148315796,536141364,6133983314899869145,1146454,112,112,unestablished,0,0,available,6998782,25297257,0,1583370,1583370
capacity,independent,local_aos7,0,4,1024,1048576,1,1,15428902723089884709,1454428645,7168,7168,0,7168,40,0,7184,64,4096,1609561,1.53499698639,1.53499698639,9363203588756194965,9189697007512577294,130162962137934163,536413297,18354909767379375679,1147035,112,112,unestablished,0,0,available,7005544,25297257,0,1602821,1602821
capacity,get16,local_aos7,0,0,1024,1048576,16,1,7448052272501167286,1454428645,7168,7168,0,7168,40,0,7184,64,4096,3801282,3.62518501282,0.226574063301,14418371670105156384,4043191374201087981,4880917384119471028,528452160,1419648918790613514,2620943,112,112,unestablished,0,0,available,17008431,54526287,64,3821151,3821151
capacity,get16,local_aos7,0,1,1024,1048576,16,1,17527550259032875673,1454428645,7168,7168,0,7168,40,0,7184,64,4096,3809233,3.63276767731,0.227047979832,1574229422958925456,1803367893077754238,5117966234540346133,528873968,11988241341134257708,2620495,112,112,unestablished,0,0,available,17053465,54526288,4,3827582,3827582
capacity,get16,local_aos7,0,2,1024,1048576,16,1,16288901217600211073,1454428645,7168,7168,0,7168,40,0,7184,64,4096,3828503,3.65114498138,0.228196561337,17992558255598057854,2482959813358362127,7254346877929647368,528253328,2335079176544833352,2621410,112,112,unestablished,0,0,available,17105881,54526288,8,3847862,3847862
capacity,get16,local_aos7,0,3,1024,1048576,16,1,14651251299159459340,1454428645,7168,7168,0,7168,40,0,7184,64,4096,3879073,3.69937229156,0.231210768223,15999963631099327599,6544166751813326809,6486482894871805449,528580464,2363852012715627884,2620693,112,112,unestablished,0,0,available,17030585,54526288,13,3846511,3846511
capacity,get16,local_aos7,0,4,1024,1048576,16,1,13448727392444698686,1454428645,7168,7168,0,7168,40,0,7184,64,4096,3808593,3.63215732574,0.227009832859,10684339656877038959,429017274385467766,12174751520433430021,528584544,12191503439368615860,2621206,112,112,unestablished,0,0,available,17073511,54526287,2,3825781,3825781
capacity,dependent,local_aos7,0,0,65536,1048576,1,1,14105381565062694199,1454428645,458752,458752,0,458752,40,0,8064,64,4096,8856736,8.44644165039,8.44644165039,899812989629170565,0,13842146182471605260,34358926178,15822432186308007351,1146963,7168,7168,unestablished,0,0,available,39781657,45089089,509,8880394,8880394
capacity,dependent,local_aos7,0,1,65536,1048576,1,1,17394710273786998816,1454428645,458752,458752,0,458752,40,0,8064,64,4096,8863147,8.45255565643,8.45255565643,16324849032602621065,0,3989660017527235276,34363364404,10723651273633445886,1147151,7168,7168,unestablished,0,0,available,39731765,45089090,554,8885453,8885453
capacity,dependent,local_aos7,0,2,65536,1048576,1,1,17828286068465918017,1454428645,458752,458752,0,458752,40,0,8064,64,4096,8890196,8.47835159302,8.47835159302,5676214056710466046,0,5867918341550783065,34324021550,11477078459847828892,1146858,7168,7168,unestablished,0,0,available,39685592,45089091,629,8895073,8895073
capacity,dependent,local_aos7,0,3,65536,1048576,1,1,2788052782132601117,1454428645,458752,458752,0,458752,40,0,8064,64,4096,8921906,8.50859260559,8.50859260559,12553576084005489879,0,2538568370931873523,34332681963,14655345708657539113,1146868,7168,7168,unestablished,0,0,available,39787002,45089091,762,8916753,8916753
capacity,dependent,local_aos7,0,4,65536,1048576,1,1,13740686973343881561,1454428645,458752,458752,0,458752,40,0,8064,64,4096,8869946,8.45903968811,8.45903968811,9131109518749327834,0,11548224272162642862,34359165221,1969331905034253791,1147097,7168,7168,unestablished,0,0,available,39731373,45089090,419,8889174,8889174
capacity,independent,local_aos7,0,0,65536,1048576,1,1,18080438452065488688,1454428645,458752,458752,0,458752,40,0,8064,64,4096,1660691,1.58375835419,1.58375835419,1996606985908753354,7582920105671197847,9478962154685874359,34363858261,12424642734824593775,1146703,7168,7168,unestablished,0,0,available,7411798,25297257,239,1682880,1682880
capacity,independent,local_aos7,0,1,65536,1048576,1,1,11070512629432858706,1454428645,458752,458752,0,458752,40,0,8064,64,4096,1656732,1.57998275757,1.57998275757,2913558367634125746,17189895651575562950,4707806680248928545,34362657450,15013372121826281251,1147109,7168,7168,unestablished,0,0,available,7412520,25297256,381,1678441,1678441
capacity,independent,local_aos7,0,2,65536,1048576,1,1,11634338448648384605,1454428645,458752,458752,0,458752,40,0,8064,64,4096,1697551,1.61891078949,1.61891078949,7291890520175126739,4593696470923020650,3274472315562146274,34355092496,1997470825526776970,1146997,7168,7168,unestablished,0,0,available,7354515,25297259,733,1693051,1693051
capacity,independent,local_aos7,0,3,65536,1048576,1,1,478367435222633256,1454428645,458752,458752,0,458752,40,0,8064,64,4096,1653171,1.57658672333,1.57658672333,16027981529350307026,8289696297290234305,5288697439905825990,34374881478,719923556329479846,1146915,7168,7168,unestablished,0,0,available,7407985,25297256,276,1672750,1672750
capacity,independent,local_aos7,0,4,65536,1048576,1,1,15448974055834034704,1454428645,458752,458752,0,458752,40,0,8064,64,4096,1648621,1.57224750519,1.57224750519,7454699646030719310,8256331648932705250,9106798556614627142,34333700808,10214324774101769333,1146850,7168,7168,unestablished,0,0,available,7374070,25297258,249,1667451,1667451
capacity,get16,local_aos7,0,0,65536,1048576,16,1,1474327368030063160,1454428645,458752,458752,0,458752,40,0,8064,64,4096,4402614,4.19865989685,0.262416243553,16819118431579480024,15761578255518628331,4461054943131461672,34354552128,7482690673036469304,2622280,7168,7168,unestablished,0,0,available,19665493,54526290,649,4422261,4422261
capacity,get16,local_aos7,0,1,65536,1048576,16,1,6185192345980951189,1454428645,458752,458752,0,458752,40,0,8064,64,4096,4361343,4.15930080414,0.259956300259,12083556092612198441,13587489063685672078,11160054497882889510,34362847488,11875438473759618894,2622151,7168,7168,unestablished,0,0,available,19534773,54526288,329,4387402,4387402
capacity,get16,local_aos7,0,2,65536,1048576,16,1,13259071394769213152,1454428645,458752,458752,0,458752,40,0,8064,64,4096,4382473,4.17945194244,0.261215746403,13379924832189079382,13802905613060542164,8236534064382553574,34360467328,15659906962265942065,2621782,7168,7168,unestablished,0,0,available,19613719,54526288,291,4406322,4406322
capacity,get16,local_aos7,0,3,65536,1048576,16,1,9367589363626645307,1454428645,458752,458752,0,458752,40,0,8064,64,4096,4376993,4.17422580719,0.260889112949,17772517568565880390,11182290375086230044,6376829544334906342,34346177824,15312422241929167248,2622289,7168,7168,unestablished,0,0,available,19594398,54526288,240,4401871,4401871
capacity,get16,local_aos7,0,4,65536,1048576,16,1,7600161081682463663,1454428645,458752,458752,0,458752,40,0,8064,64,4096,4413043,4.2086057663,0.263037860394,11562142142149800304,3947701016505785056,2684769949183019088,34346125344,15838642313514862348,2621205,7168,7168,unestablished,0,0,available,19588940,54526289,697,4410892,4410892
capacity,dependent,local_aos7,0,0,67108864,1048576,1,1,11784198046071370064,1454428645,469762048,469762048,0,469762048,40,0,924672,64,4096,166497179,158.784083366,158.784083366,14795477454987876776,0,7069407527781727904,35194712426959,4151513250754100441,1146761,1061611,7340032,unestablished,0,0,available,742399628,45089297,1737456,166272704,166272704
capacity,dependent,local_aos7,0,1,67108864,1048576,1,1,5313291726803696886,1454428645,469762048,469762048,0,469762048,40,0,924672,64,4096,164563258,156.939752579,156.939752579,6579236484917905412,0,879614254248282145,35194915919638,1136250008009598725,1147488,1062027,7340032,unestablished,0,0,available,731590651,45089292,1742060,164018823,164018823
capacity,dependent,local_aos7,0,2,67108864,1048576,1,1,13953592500843490055,1454428645,469762048,469762048,0,469762048,40,0,924672,64,4096,164308778,156.697061539,156.697061539,5294809547694059054,0,5405218977760515733,35200740951770,13744988823577606254,1147390,1061816,7340032,unestablished,0,0,available,732245075,45089302,1731705,164016363,164016363
capacity,dependent,local_aos7,0,3,67108864,1048576,1,1,14256634775754043368,1454428645,469762048,469762048,0,469762048,40,0,924672,64,4096,164276607,156.666380882,156.666380882,6919081615450793057,0,18404631509192291832,35187401888264,7124241167451114211,1146940,1061702,7340032,unestablished,0,0,available,733505684,45089288,1736228,164131163,164131163
capacity,dependent,local_aos7,0,4,67108864,1048576,1,1,5902468974840757708,1454428645,469762048,469762048,0,469762048,40,0,924672,64,4096,164805098,157.170389175,157.170389175,10438725525058721151,0,17858087680105349954,35213526036693,17647731773121860111,1146392,1061345,7340032,unestablished,0,0,available,733297132,45089308,1737945,164394914,164394914
capacity,independent,local_aos7,0,0,67108864,1048576,1,1,13687920116374734251,1454428645,469762048,469762048,0,469762048,40,0,924672,64,4096,13237789,12.6245393753,12.6245393753,2865499599250679277,4758401029091038847,3000300747650722560,35181411064743,4011442836923871729,1147169,1062324,7340032,unestablished,0,0,available,59153335,25297271,1679162,13281185,13281185
capacity,independent,local_aos7,0,1,67108864,1048576,1,1,12408267976518301509,1454428645,469762048,469762048,0,469762048,40,0,924672,64,4096,13343369,12.7252283096,12.7252283096,12884258662378738186,17255551417308922256,2838227052165775856,35164516081814,5669220606576557770,1146652,1062017,7340032,unestablished,0,0,available,59587707,25297271,1681408,13385095,13385095
capacity,independent,local_aos7,0,2,67108864,1048576,1,1,6597767611046664258,1454428645,469762048,469762048,0,469762048,40,0,924672,64,4096,13281690,12.6664066315,12.6664066315,9629647746834681000,2596142510288964241,7035545565253501642,35231729071228,1115706081042816419,1146833,1061665,7340032,unestablished,0,0,available,59333608,25297273,1680856,13323515,13323515
capacity,independent,local_aos7,0,3,67108864,1048576,1,1,15470105662168607693,1454428645,469762048,469762048,0,469762048,40,0,924672,64,4096,13136379,12.5278272629,12.5278272629,4460921171239114983,12746992766184736167,16032262423741273541,35178658681482,13543828713121575227,1147158,1061687,7340032,unestablished,0,0,available,58670899,25297271,1676847,13178376,13178376
capacity,independent,local_aos7,0,4,67108864,1048576,1,1,16526669229036538550,1454428645,469762048,469762048,0,469762048,40,0,924672,64,4096,13239849,12.6265039444,12.6265039444,10570593861964233045,13564684205450118166,4568484915346240847,35193370587243,17777831529807898083,1146883,1061454,7340032,unestablished,0,0,available,59176737,25297273,1674026,13280185,13280185
capacity,get16,local_aos7,0,0,67108864,1048576,16,1,18004033877214543893,1454428645,469762048,469762048,0,469762048,40,0,924672,64,4096,46400274,44.250749588,2.76567184925,11514820425984310887,17533102399909303300,12299840377616484892,35190261705408,2259886213562207933,2621357,2165216,7340032,unestablished,0,0,available,206635094,54526343,3609855,46377728,46377728
capacity,get16,local_aos7,0,1,67108864,1048576,16,1,6070421696784935847,1454428645,469762048,469762048,0,469762048,40,0,924672,64,4096,46514513,44.3596963882,2.77248102427,13489875607653301916,11782665904962030065,4081045606500777180,35210320895952,858390965252468460,2621165,2164191,7340032,unestablished,0,0,available,207670124,54526341,3613390,46518918,46518918
capacity,get16,local_aos7,0,2,67108864,1048576,16,1,589213384076770441,1454428645,469762048,469762048,0,469762048,40,0,924672,64,4096,46447384,44.2956771851,2.76847982407,11964752213264201782,13496621594324317478,15058771224326378819,35180336372144,4748220309123737275,2621993,2165639,7340032,unestablished,0,0,available,206985415,54526343,3613191,46433047,46433047
capacity,get16,local_aos7,0,3,67108864,1048576,16,1,12941653957900839741,1454428645,469762048,469762048,0,469762048,40,0,924672,64,4096,46491943,44.3381719589,2.77113574743,12079400268885679804,10914260627124409118,17871489897477839055,35197374847616,11094202984762663998,2621951,2164428,7340032,unestablished,0,0,available,206345548,54526358,3612188,46411988,46411988
capacity,get16,local_aos7,0,4,67108864,1048576,16,1,8497554989225654789,1454428645,469762048,469762048,0,469762048,40,0,924672,64,4096,46674123,44.5119123459,2.78199452162,11124053667359348183,11237122722950924779,10883921450118629791,35178380114400,10039376932104802654,2621074,2165724,7340032,unestablished,0,0,available,207956822,54526342,3612025,46650218,46650218
bulk,decode,prior_shape,0,0,32768,1048576,256,8192,1454428645,1454428645,229376,229376,262144,491520,40,0,0,64,4096,50247636,47.9198799133,0.187187030911,18407330318386166812,0,0,0,0,29360128,3584,3584,unestablished,0,0,available,223967989,742465888,306,50250879,50250879
bulk,decode,prior_shape,0,1,32768,1048576,256,8192,1454428645,1454428645,229376,229376,262144,491520,40,0,0,64,4096,50213926,47.8877315521,0.187061451375,18407330318386166812,0,0,0,0,29360128,3584,3584,unestablished,0,0,available,223975260,742465889,390,50195910,50195910
bulk,decode,prior_shape,0,2,32768,1048576,256,8192,1454428645,1454428645,229376,229376,262144,491520,40,0,0,64,4096,50208566,47.8826198578,0.187041483819,18407330318386166812,0,0,0,0,29360128,3584,3584,unestablished,0,0,available,223964517,742465887,257,50192739,50192739
bulk,decode,prior_shape,0,3,32768,1048576,256,8192,1454428645,1454428645,229376,229376,262144,491520,40,0,0,64,4096,50514597,48.1744737625,0.188181538135,18407330318386166812,0,0,0,0,29360128,3584,3584,unestablished,0,0,available,223989985,742465894,1431,50334559,50334559
bulk,decode,prior_shape,0,4,32768,1048576,256,8192,1454428645,1454428645,229376,229376,262144,491520,40,0,0,64,4096,50456626,48.1191883087,0.187965579331,18407330318386166812,0,0,0,0,29360128,3584,3584,unestablished,0,0,available,223991936,742465904,942,50315100,50315100
bulk,encode,prior_shape,0,0,32768,1048576,256,8192,1454428645,1454428645,229376,262144,229376,491520,40,0,0,64,4096,31828103,30.353644371,0.118568923324,18407330318386166812,0,0,0,0,29360128,3584,3584,unestablished,0,0,available,142056634,515973450,139,31835522,31835522
bulk,encode,prior_shape,0,1,32768,1048576,256,8192,1454428645,1454428645,229376,262144,229376,491520,40,0,0,64,4096,31892653,30.4152040482,0.118809390813,18407330318386166812,0,0,0,0,29360128,3584,3584,unestablished,0,0,available,142176450,515973451,166,31877662,31877662
bulk,encode,prior_shape,0,2,32768,1048576,256,8192,1454428645,1454428645,229376,262144,229376,491520,40,0,0,64,4096,31985302,30.5035610199,0.119154535234,18407330318386166812,0,0,0,0,29360128,3584,3584,unestablished,0,0,available,142112176,515973452,395,31950543,31950543
bulk,encode,prior_shape,0,3,32768,1048576,256,8192,1454428645,1454428645,229376,262144,229376,491520,40,0,0,64,4096,31925642,30.4466648102,0.118932284415,18407330318386166812,0,0,0,0,29360128,3584,3584,unestablished,0,0,available,142156115,515973450,310,31888112,31888112
bulk,encode,prior_shape,0,4,32768,1048576,256,8192,1454428645,1454428645,229376,262144,229376,491520,40,0,0,64,4096,31888452,30.4111976624,0.118793740869,18407330318386166812,0,0,0,0,29360128,3584,3584,unestablished,0,0,available,142106307,515973451,224,31853922,31853922
bulk,sum,prior_shape,0,0,32768,1048576,256,8192,1454428645,1454428645,229376,229376,0,229376,40,0,0,64,4096,33311344,31.7681732178,0.124094426632,9163909717603614720,0,0,0,0,29360128,3584,3584,unestablished,0,0,available,148589191,638632268,38,33293033,33293033
bulk,sum,prior_shape,0,1,32768,1048576,256,8192,1454428645,1454428645,229376,229376,0,229376,40,0,0,64,4096,33246344,31.7061843872,0.123852282763,9163909717603614720,0,0,0,0,29360128,3584,3584,unestablished,0,0,available,148559255,638632268,18,33253933,33253933
bulk,sum,prior_shape,0,2,32768,1048576,256,8192,1454428645,1454428645,229376,229376,0,229376,40,0,0,64,4096,33280904,31.7391433716,0.123981028795,9163909717603614720,0,0,0,0,29360128,3584,3584,unestablished,0,0,available,148563700,638632267,14,33272743,33272743
bulk,sum,prior_shape,0,3,32768,1048576,256,8192,1454428645,1454428645,229376,229376,0,229376,40,0,0,64,4096,33271744,31.7304077148,0.123946905136,9163909717603614720,0,0,0,0,29360128,3584,3584,unestablished,0,0,available,148593134,638632269,9,33265733,33265733
bulk,sum,prior_shape,0,4,32768,1048576,256,8192,1454428645,1454428645,229376,229376,0,229376,40,0,0,64,4096,33258304,31.717590332,0.123896837234,9163909717603614720,0,0,0,0,29360128,3584,3584,unestablished,0,0,available,148606047,638632266,1,33266783,33266783
capacity,dependent,prior_shape,0,0,1024,1048576,1,1,11597646141258885970,1454428645,7168,7168,0,7168,40,0,7184,64,4096,6634794,6.32743263245,6.32743263245,17187034518906879602,0,1053364051456908722,536404362,9411671700467489228,4194304,112,112,unestablished,0,0,available,29600002,49283392,58,6642612,6642612
capacity,dependent,prior_shape,0,1,1024,1048576,1,1,4520043080558055638,1454428645,7168,7168,0,7168,40,0,7184,64,4096,6818155,6.50229930878,6.50229930878,4146340925081240729,0,2926148897757563594,536750798,9833263914990638038,4194304,112,112,unestablished,0,0,available,30547187,49283392,3,6836362,6836362
capacity,dependent,prior_shape,0,2,1024,1048576,1,1,7519472167497008874,1454428645,7168,7168,0,7168,40,0,7184,64,4096,6649145,6.34111881256,6.34111881256,11847121099513600154,0,2360684364224178785,535977144,5846715754849643519,4194304,112,112,unestablished,0,0,available,29803724,49283392,0,6666483,6666483
capacity,dependent,prior_shape,0,3,1024,1048576,1,1,253361077797433815,1454428645,7168,7168,0,7168,40,0,7184,64,4096,6673965,6.36478900909,6.36478900909,11330443254304193378,0,1601184575478415649,536112213,15469871441055068788,4194304,112,112,unestablished,0,0,available,29862164,49283392,3,6691563,6691563
capacity,dependent,prior_shape,0,4,1024,1048576,1,1,12319599423738582263,1454428645,7168,7168,0,7168,40,0,7184,64,4096,6649494,6.3414516449,6.3414516449,10535105710411909715,0,8762821155481900038,536773667,1147637375955436014,4194304,112,112,unestablished,0,0,available,29786173,49283392,0,6667623,6667623
capacity,independent,prior_shape,0,0,1024,1048576,1,1,13312925893834850554,1454428645,7168,7168,0,7168,40,0,7184,64,4096,1878652,1.79162216187,1.79162216187,93905486407303618,7508223480508410930,17227676888585663890,536033369,9293328346495861555,4194304,112,112,unestablished,0,0,available,8412342,29491561,22,1895651,1895651
capacity,independent,prior_shape,0,1,1024,1048576,1,1,6712562814997748419,1454428645,7168,7168,0,7168,40,0,7184,64,4096,1887801,1.80034732819,1.80034732819,844828581588720927,5225914227119814641,8327286837253675664,536310488,12420435897652969165,4194304,112,112,unestablished,0,0,available,8468630,29491561,0,1904851,1904851
capacity,independent,prior_shape,0,2,1024,1048576,1,1,7103846328433288076,1454428645,7168,7168,0,7168,40,0,7184,64,4096,1890791,1.80319881439,1.80319881439,13341823233968743118,3664827383119511145,10348631408549735017,535900062,12642936463861357589,4194304,112,112,unestablished,0,0,available,8460600,29491562,0,1907691,1907691
capacity,independent,prior_shape,0,3,1024,1048576,1,1,10246457778957735557,1454428645,7168,7168,0,7168,40,0,7184,64,4096,1886832,1.79942321777,1.79942321777,5374796649503482367,7480119767498857276,9347735321148315796,536141364,6133983314899869145,4194304,112,112,unestablished,0,0,available,8435530,29491562,1,1903751,1903751
capacity,independent,prior_shape,0,4,1024,1048576,1,1,15428902723089884709,1454428645,7168,7168,0,7168,40,0,7184,64,4096,1887151,1.79972743988,1.79972743988,9363203588756194965,9189697007512577294,130162962137934163,536413297,18354909767379375679,4194304,112,112,unestablished,0,0,available,8431907,29491561,3,1905761,1905761
capacity,get16,prior_shape,0,0,1024,1048576,16,1,7448052272501167286,1454428645,7168,7168,0,7168,40,0,7184,64,4096,22251546,21.2207279205,1.32629549503,14418371670105156384,4043191374201087981,4880917384119471028,528452160,1419648918790613514,4194304,112,112,unestablished,0,0,available,98937808,468713833,61,22209939,22209939
capacity,get16,prior_shape,0,1,1024,1048576,16,1,17527550259032875673,1454428645,7168,7168,0,7168,40,0,7184,64,4096,22153056,21.1268005371,1.32042503357,1574229422958925456,1803367893077754238,5117966234540346133,528873968,11988241341134257708,4194304,112,112,unestablished,0,0,available,98864582,468713832,5,22160498,22160498
capacity,get16,prior_shape,0,2,1024,1048576,16,1,16288901217600211073,1454428645,7168,7168,0,7168,40,0,7184,64,4096,22199866,21.1714420319,1.32321512699,17992558255598057854,2482959813358362127,7254346877929647368,528253328,2335079176544833352,4194304,112,112,unestablished,0,0,available,99050084,468713832,5,22206488,22206488
capacity,get16,prior_shape,0,3,1024,1048576,16,1,14651251299159459340,1454428645,7168,7168,0,7168,40,0,7184,64,4096,22099395,21.0756254196,1.31722658873,15999963631099327599,6544166751813326809,6486482894871805449,528580464,2363852012715627884,4194304,112,112,unestablished,0,0,available,98845351,468713831,19,22119768,22119768
capacity,get16,prior_shape,0,4,1024,1048576,16,1,13448727392444698686,1454428645,7168,7168,0,7168,40,0,7184,64,4096,22150256,21.124130249,1.32025814056,10684339656877038959,429017274385467766,12174751520433430021,528584544,12191503439368615860,4194304,112,112,unestablished,0,0,available,99122298,468713830,10,22173069,22173069
