footprint,layout,rows,phase,extension_phase,line_bytes,seed,rep,pattern,k,extension_denominator,compute_rounds,prefetch_extension,allocated_bytes,reserved_bytes,operations,extension_operations,useful_bytes,model_lines,model_pages,passes,elapsed_ns,ns_per_operation,checksum,logical_checksum,target_ns,calibration_batches,order_fingerprint
larger,padded128,11184800,0,0,64,12971,1,random,8,1,0,0,1431654400,1431662592,11184800,11184800,1073740800,22369600,11184800,1,456690113,40.8313168765,4094843280173557893,4094843280173557893,3000000,0,8374853395100779911
larger,padded128,11184800,0,0,64,12971,1,random,8,8,0,0,1431654400,1431662592,11184800,1398100,760566400,12582900,11184800,1,354967880,31.7366318575,13243724709175709019,13243724709175709019,3000000,0,8374853395100779911
larger,padded128,11184800,0,0,64,12971,1,random,1,0,0,0,1431654400,1431662592,11184800,0,715827200,11184800,11184800,1,2127694066,190.23085491,13471447191911920389,13471447191911920389,3000000,0,8374853395100779911
larger,padded128,11184800,0,0,64,12971,1,random,32,0,0,0,1431654400,1431662592,11184800,0,715827200,11184800,11184800,1,322213354,28.8081462342,13471447191911920389,13471447191911920389,3000000,0,8374853395100779911
larger,padded128,11184800,0,0,64,12971,1,random,32,1,0,0,1431654400,1431662592,11184800,11184800,1073740800,22369600,11184800,1,466722465,41.7282798977,4094843280173557893,4094843280173557893,3000000,0,8374853395100779911
larger,padded128,11184800,0,0,64,12971,1,random,1,1,0,0,1431654400,1431662592,11184800,11184800,1073740800,22369600,11184800,1,2144325571,191.71782875,4094843280173557893,4094843280173557893,3000000,0,8374853395100779911
larger,padded128,11184800,0,0,64,12971,1,random,8,0,0,0,1431654400,1431662592,11184800,0,715827200,11184800,11184800,1,330559861,29.5543828231,13471447191911920389,13471447191911920389,3000000,0,8374853395100779911
larger,split64+32,11184800,32,32,64,12971,0,random,32,1,0,0,1073745920,1073762304,11184800,11184800,1073740800,33554400,22544362,1,534199936,47.7612416851,4094843280173557893,4094843280173557893,3000000,0,8374853395100779911
larger,split64+32,11184800,32,32,64,12971,0,random,8,0,0,0,1073745920,1073762304,11184800,0,715827200,22369600,11359562,1,332388428,29.7178696088,13471447191911920389,13471447191911920389,3000000,0,8374853395100779911
larger,split64+32,11184800,32,32,64,12971,0,random,1,0,0,0,1073745920,1073762304,11184800,0,715827200,22369600,11359562,1,1982367937,177.237674076,13471447191911920389,13471447191911920389,3000000,0,8374853395100779911
larger,split64+32,11184800,32,32,64,12971,0,random,32,8,0,0,1073745920,1073762304,11184800,1398100,760566400,23767700,12757662,1,441267303,39.4524088942,13243724709175709019,13243724709175709019,3000000,0,8374853395100779911
larger,split64+32,11184800,32,32,64,12971,0,random,8,1,0,0,1073745920,1073762304,11184800,11184800,1073740800,33554400,22544362,1,525270671,46.9629024211,4094843280173557893,4094843280173557893,3000000,0,8374853395100779911
larger,split64+32,11184800,32,32,64,12971,0,random,32,0,0,0,1073745920,1073762304,11184800,0,715827200,22369600,11359562,1,326145133,29.1596750054,13471447191911920389,13471447191911920389,3000000,0,8374853395100779911
larger,split64+32,11184800,32,32,64,12971,0,random,8,8,0,0,1073745920,1073762304,11184800,1398100,760566400,23767700,12757662,1,426916271,38.1693254238,13243724709175709019,13243724709175709019,3000000,0,8374853395100779911
larger,split64+32,11184800,32,32,64,12971,0,random,1,1,0,0,1073745920,1073762304,11184800,11184800,1073740800,33554400,22544362,1,2133342773,190.735889153,4094843280173557893,4094843280173557893,3000000,0,8374853395100779911
larger,split64+32,11184800,32,32,64,12971,0,random,1,8,0,0,1073745920,1073762304,11184800,1398100,760566400,23767700,12757662,1,2012563622,179.937381267,13243724709175709019,13243724709175709019,3000000,0,8374853395100779911
larger,dense96,11184800,32,32,64,12971,0,random,1,8,0,0,1073741824,1073750016,11184800,1398100,760566400,17476235,11283192,1,2083537823,186.282975377,13243724709175709019,13243724709175709019,3000000,0,8374853395100779911
larger,dense96,11184800,32,32,64,12971,0,random,8,8,0,0,1073741824,1073750016,11184800,1398100,760566400,17476235,11283192,1,361474713,32.3183886167,13243724709175709019,13243724709175709019,3000000,0,8374853395100779911
larger,dense96,11184800,32,32,64,12971,0,random,1,1,0,0,1073741824,1073750016,11184800,11184800,1073740800,22369600,11359562,1,2076583142,185.661177849,4094843280173557893,4094843280173557893,3000000,0,8374853395100779911
larger,dense96,11184800,32,32,64,12971,0,random,1,0,0,0,1073741824,1073750016,11184800,0,715827200,16777200,11272181,1,2058632480,184.05626207,13471447191911920389,13471447191911920389,3000000,0,8374853395100779911
larger,dense96,11184800,32,32,64,12971,0,random,32,0,0,0,1073741824,1073750016,11184800,0,715827200,16777200,11272181,1,331014084,29.5949935627,13471447191911920389,13471447191911920389,3000000,0,8374853395100779911
larger,dense96,11184800,32,32,64,12971,0,random,32,8,0,0,1073741824,1073750016,11184800,1398100,760566400,17476235,11283192,1,362918207,32.4474471604,13243724709175709019,13243724709175709019,3000000,0,8374853395100779911
larger,dense96,11184800,32,32,64,12971,0,random,8,0,0,0,1073741824,1073750016,11184800,0,715827200,16777200,11272181,1,333280225,29.7976025499,13471447191911920389,13471447191911920389,3000000,0,8374853395100779911
larger,dense96,11184800,32,32,64,12971,0,random,8,1,0,0,1073741824,1073750016,11184800,11184800,1073740800,22369600,11359562,1,453936984,40.5851677276,4094843280173557893,4094843280173557893,3000000,0,8374853395100779911
larger,dense96,11184800,32,32,64,12971,0,random,32,1,0,0,1073741824,1073750016,11184800,11184800,1073740800,22369600,11359562,1,468392521,41.8775946821,4094843280173557893,4094843280173557893,3000000,0,8374853395100779911
larger,padded128,11184800,32,32,64,12971,0,random,32,8,0,0,1431658496,1431666688,11184800,1398100,760566400,22369600,11184800,1,380015704,33.9760839711,13243724709175709019,13243724709175709019,3000000,0,8374853395100779911
larger,padded128,11184800,32,32,64,12971,0,random,32,1,0,0,1431658496,1431666688,11184800,11184800,1073740800,22369600,11184800,1,479121822,42.8368698591,4094843280173557893,4094843280173557893,3000000,0,8374853395100779911
larger,padded128,11184800,32,32,64,12971,0,random,32,0,0,0,1431658496,1431666688,11184800,0,715827200,22369600,11184800,1,342201845,30.595258297,13471447191911920389,13471447191911920389,3000000,0,8374853395100779911
larger,padded128,11184800,32,32,64,12971,0,random,1,0,0,0,1431658496,1431666688,11184800,0,715827200,22369600,11184800,1,2150785537,192.295395269,13471447191911920389,13471447191911920389,3000000,0,8374853395100779911
larger,padded128,11184800,32,32,64,12971,0,random,1,8,0,0,1431658496,1431666688,11184800,1398100,760566400,22369600,11184800,1,2158990746,193.02899882,13243724709175709019,13243724709175709019,3000000,0,8374853395100779911
larger,padded128,11184800,32,32,64,12971,0,random,1,1,0,0,1431658496,1431666688,11184800,11184800,1073740800,22369600,11184800,1,2139264128,191.26530005,4094843280173557893,4094843280173557893,3000000,0,8374853395100779911
larger,padded128,11184800,32,32,64,12971,0,random,8,8,0,0,1431658496,1431666688,11184800,1398100,760566400,22369600,11184800,1,380275969,33.9993534976,13243724709175709019,13243724709175709019,3000000,0,8374853395100779911
larger,padded128,11184800,32,32,64,12971,0,random,8,0,0,0,1431658496,1431666688,11184800,0,715827200,22369600,11184800,1,346841274,31.0100559688,13471447191911920389,13471447191911920389,3000000,0,8374853395100779911
larger,padded128,11184800,32,32,64,12971,0,random,8,1,0,0,1431658496,1431666688,11184800,11184800,1073740800,22369600,11184800,1,461517296,41.26290108,4094843280173557893,4094843280173557893,3000000,0,8374853395100779911
larger,split64+32,11184800,32,32,64,12971,1,random,32,0,0,0,1073745920,1073762304,11184800,0,715827200,22369600,11359562,1,326495694,29.1910176311,13471447191911920389,13471447191911920389,3000000,0,8374853395100779911
larger,split64+32,11184800,32,32,64,12971,1,random,1,8,0,0,1073745920,1073762304,11184800,1398100,760566400,23767700,12757662,1,2013747405,180.043219816,13243724709175709019,13243724709175709019,3000000,0,8374853395100779911
larger,split64+32,11184800,32,32,64,12971,1,random,1,0,0,0,1073745920,1073762304,11184800,0,715827200,22369600,11359562,1,1976407822,176.704797761,13471447191911920389,13471447191911920389,3000000,0,8374853395100779911
larger,split64+32,11184800,32,32,64,12971,1,random,32,8,0,0,1073745920,1073762304,11184800,1398100,760566400,23767700,12757662,1,441121818,39.4394015092,13243724709175709019,13243724709175709019,3000000,0,8374853395100779911
larger,split64+32,11184800,32,32,64,12971,1,random,8,1,0,0,1073745920,1073762304,11184800,11184800,1073740800,33554400,22544362,1,525975949,47.0259592483,4094843280173557893,4094843280173557893,3000000,0,8374853395100779911
larger,split64+32,11184800,32,32,64,12971,1,random,8,8,0,0,1073745920,1073762304,11184800,1398100,760566400,23767700,12757662,1,428683939,38.3273674093,13243724709175709019,13243724709175709019,3000000,0,8374853395100779911
larger,split64+32,11184800,32,32,64,12971,1,random,8,0,0,0,1073745920,1073762304,11184800,0,715827200,22369600,11359562,1,331349645,29.6249950826,13471447191911920389,13471447191911920389,3000000,0,8374853395100779911
larger,split64+32,11184800,32,32,64,12971,1,random,32,1,0,0,1073745920,1073762304,11184800,11184800,1073740800,33554400,22544362,1,534406091,47.779673396,4094843280173557893,4094843280173557893,3000000,0,8374853395100779911
larger,split64+32,11184800,32,32,64,12971,1,random,1,1,0,0,1073745920,1073762304,11184800,11184800,1073740800,33554400,22544362,1,2134976955,190.881996549,4094843280173557893,4094843280173557893,3000000,0,8374853395100779911
larger,dense96,11184800,32,32,64,12971,1,random,8,1,0,0,1073741824,1073750016,11184800,11184800,1073740800,22369600,11359562,1,452852567,40.4882132001,4094843280173557893,4094843280173557893,3000000,0,8374853395100779911
larger,dense96,11184800,32,32,64,12971,1,random,32,0,0,0,1073741824,1073750016,11184800,0,715827200,16777200,11272181,1,330514348,29.5503136399,13471447191911920389,13471447191911920389,3000000,0,8374853395100779911
larger,dense96,11184800,32,32,64,12971,1,random,32,8,0,0,1073741824,1073750016,11184800,1398100,760566400,17476235,11283192,1,362226874,32.3856371147,13243724709175709019,13243724709175709019,3000000,0,8374853395100779911
larger,dense96,11184800,32,32,64,12971,1,random,1,8,0,0,1073741824,1073750016,11184800,1398100,760566400,17476235,11283192,1,2078226255,185.808083739,13243724709175709019,13243724709175709019,3000000,0,8374853395100779911
larger,dense96,11184800,32,32,64,12971,1,random,8,0,0,0,1073741824,1073750016,11184800,0,715827200,16777200,11272181,1,332361043,29.7154211966,13471447191911920389,13471447191911920389,3000000,0,8374853395100779911
larger,dense96,11184800,32,32,64,12971,1,random,1,1,0,0,1073741824,1073750016,11184800,11184800,1073740800,22369600,11359562,1,2097671035,187.546584204,4094843280173557893,4094843280173557893,3000000,0,8374853395100779911
larger,dense96,11184800,32,32,64,12971,1,random,1,0,0,0,1073741824,1073750016,11184800,0,715827200,16777200,11272181,1,2076730475,185.674350458,13471447191911920389,13471447191911920389,3000000,0,8374853395100779911
larger,dense96,11184800,32,32,64,12971,1,random,32,1,0,0,1073741824,1073750016,11184800,11184800,1073740800,22369600,11359562,1,470491933,42.0652969208,4094843280173557893,4094843280173557893,3000000,0,8374853395100779911
larger,dense96,11184800,32,32,64,12971,1,random,8,8,0,0,1073741824,1073750016,11184800,1398100,760566400,17476235,11283192,1,362323049,32.3942358379,13243724709175709019,13243724709175709019,3000000,0,8374853395100779911
larger,padded128,11184800,32,32,64,12971,1,random,1,8,0,0,1431658496,1431666688,11184800,1398100,760566400,22369600,11184800,1,2152433872,192.442768042,13243724709175709019,13243724709175709019,3000000,0,8374853395100779911
larger,padded128,11184800,32,32,64,12971,1,random,32,8,0,0,1431658496,1431666688,11184800,1398100,760566400,22369600,11184800,1,378997438,33.8850438095,13243724709175709019,13243724709175709019,3000000,0,8374853395100779911
larger,padded128,11184800,32,32,64,12971,1,random,8,1,0,0,1431658496,1431666688,11184800,11184800,1073740800,22369600,11184800,1,464048025,41.4891661004,4094843280173557893,4094843280173557893,3000000,0,8374853395100779911
larger,padded128,11184800,32,32,64,12971,1,random,8,8,0,0,1431658496,1431666688,11184800,1398100,760566400,22369600,11184800,1,382432676,34.1921783134,13243724709175709019,13243724709175709019,3000000,0,8374853395100779911
larger,padded128,11184800,32,32,64,12971,1,random,1,0,0,0,1431658496,1431666688,11184800,0,715827200,22369600,11184800,1,2135081136,190.891311065,13471447191911920389,13471447191911920389,3000000,0,8374853395100779911
larger,padded128,11184800,32,32,64,12971,1,random,32,0,0,0,1431658496,1431666688,11184800,0,715827200,22369600,11184800,1,342898525,30.6575464023,13471447191911920389,13471447191911920389,3000000,0,8374853395100779911
larger,padded128,11184800,32,32,64,12971,1,random,32,1,0,0,1431658496,1431666688,11184800,11184800,1073740800,22369600,11184800,1,481881636,43.0836166941,4094843280173557893,4094843280173557893,3000000,0,8374853395100779911
larger,padded128,11184800,32,32,64,12971,1,random,1,1,0,0,1431658496,1431666688,11184800,11184800,1073740800,22369600,11184800,1,2223146183,198.764947339,4094843280173557893,4094843280173557893,3000000,0,8374853395100779911
larger,padded128,11184800,32,32,64,12971,1,random,8,0,0,0,1431658496,1431666688,11184800,0,715827200,22369600,11184800,1,347401511,31.0601451076,13471447191911920389,13471447191911920389,3000000,0,8374853395100779911
larger,padded128,11184800,0,0,64,918273,0,random,1,8,0,0,1431654400,1431662592,11184800,1398100,760566400,12582900,11184800,1,2130329540,190.466484872,13654438538987279147,13654438538987279147,3000000,0,1829438261986933641
larger,padded128,11184800,0,0,64,918273,0,random,32,8,0,0,1431654400,1431662592,11184800,1398100,760566400,12582900,11184800,1,353313499,31.5887185287,13654438538987279147,13654438538987279147,3000000,0,1829438261986933641
larger,padded128,11184800,0,0,64,918273,0,random,8,0,0,0,1431654400,1431662592,11184800,0,715827200,11184800,11184800,1,328887973,29.404904245,7408965136162748450,7408965136162748450,3000000,0,1829438261986933641
larger,padded128,11184800,0,0,64,918273,0,random,32,0,0,0,1431654400,1431662592,11184800,0,715827200,11184800,11184800,1,321430053,28.7381136006,7408965136162748450,7408965136162748450,3000000,0,1829438261986933641
larger,padded128,11184800,0,0,64,918273,0,random,32,1,0,0,1431654400,1431662592,11184800,11184800,1073740800,22369600,11184800,1,470483801,42.0645698627,16621594756376006176,16621594756376006176,3000000,0,1829438261986933641
larger,padded128,11184800,0,0,64,918273,0,random,8,8,0,0,1431654400,1431662592,11184800,1398100,760566400,12582900,11184800,1,358206676,32.0262030613,13654438538987279147,13654438538987279147,3000000,0,1829438261986933641
larger,padded128,11184800,0,0,64,918273,0,random,8,1,0,0,1431654400,1431662592,11184800,11184800,1073740800,22369600,11184800,1,452097519,40.4207065839,16621594756376006176,16621594756376006176,3000000,0,1829438261986933641
larger,padded128,11184800,0,0,64,918273,0,random,1,0,0,0,1431654400,1431662592,11184800,0,715827200,11184800,11184800,1,2130753614,190.504400079,7408965136162748450,7408965136162748450,3000000,0,1829438261986933641
larger,padded128,11184800,0,0,64,918273,0,random,1,1,0,0,1431654400,1431662592,11184800,11184800,1073740800,22369600,11184800,1,2144773182,191.75784833,16621594756376006176,16621594756376006176,3000000,0,1829438261986933641
larger,dense96,11184800,0,0,64,918273,0,random,32,0,0,0,1073741824,1073750016,11184800,0,715827200,16777200,11272181,1,330164019,29.5189917567,7408965136162748450,7408965136162748450,3000000,0,1829438261986933641
larger,dense96,11184800,0,0,64,918273,0,random,8,1,0,0,1073741824,1073750016,11184800,11184800,1073740800,22369600,11359562,1,451724995,40.3874003111,16621594756376006176,16621594756376006176,3000000,0,1829438261986933641
larger,dense96,11184800,0,0,64,918273,0,random,1,1,0,0,1073741824,1073750016,11184800,11184800,1073740800,22369600,11359562,1,2079493327,185.921368911,16621594756376006176,16621594756376006176,3000000,0,1829438261986933641
larger,dense96,11184800,0,0,64,918273,0,random,1,0,0,0,1073741824,1073750016,11184800,0,715827200,16777200,11272181,1,2077169987,185.71364593,7408965136162748450,7408965136162748450,3000000,0,1829438261986933641
larger,dense96,11184800,0,0,64,918273,0,random,32,8,0,0,1073741824,1073750016,11184800,1398100,760566400,17476323,11283186,1,366059979,32.7283437344,13654438538987279147,13654438538987279147,3000000,0,1829438261986933641
larger,dense96,11184800,0,0,64,918273,0,random,8,8,0,0,1073741824,1073750016,11184800,1398100,760566400,17476323,11283186,1,362881173,32.4441360597,13654438538987279147,13654438538987279147,3000000,0,1829438261986933641
larger,dense96,11184800,0,0,64,918273,0,random,32,1,0,0,1073741824,1073750016,11184800,11184800,1073740800,22369600,11359562,1,470324233,42.0503033581,16621594756376006176,16621594756376006176,3000000,0,1829438261986933641
larger,dense96,11184800,0,0,64,918273,0,random,8,0,0,0,1073741824,1073750016,11184800,0,715827200,16777200,11272181,1,331062740,29.5993437522,7408965136162748450,7408965136162748450,3000000,0,1829438261986933641
larger,dense96,11184800,0,0,64,918273,0,random,1,8,0,0,1073741824,1073750016,11184800,1398100,760566400,17476323,11283186,1,2079826677,185.951172752,13654438538987279147,13654438538987279147,3000000,0,1829438261986933641
larger,split64+32,11184800,0,0,64,918273,0,random,1,1,0,0,1073745920,1073762304,11184800,11184800,1073740800,22369600,22369600,1,2179509953,194.863560636,16621594756376006176,16621594756376006176,3000000,0,1829438261986933641
larger,split64+32,11184800,0,0,64,918273,0,random,1,8,0,0,1073745920,1073762304,11184800,1398100,760566400,12582900,12582900,1,2029059496,181.412228739,13654438538987279147,13654438538987279147,3000000,0,1829438261986933641
larger,split64+32,11184800,0,0,64,918273,0,random,32,1,0,0,1073745920,1073762304,11184800,11184800,1073740800,22369600,22369600,1,494310093,44.1948084007,16621594756376006176,16621594756376006176,3000000,0,1829438261986933641
larger,split64+32,11184800,0,0,64,918273,0,random,8,0,0,0,1073745920,1073762304,11184800,0,715827200,11184800,11184800,1,308014274,27.5386483442,7408965136162748450,7408965136162748450,3000000,0,1829438261986933641
larger,split64+32,11184800,0,0,64,918273,0,random,1,0,0,0,1073745920,1073762304,11184800,0,715827200,11184800,11184800,1,1969616927,176.097643856,7408965136162748450,7408965136162748450,3000000,0,1829438261986933641
larger,split64+32,11184800,0,0,64,918273,0,random,8,8,0,0,1073745920,1073762304,11184800,1398100,760566400,12582900,12582900,1,411165927,36.761133592,13654438538987279147,13654438538987279147,3000000,0,1829438261986933641
larger,split64+32,11184800,0,0,64,918273,0,random,32,8,0,0,1073745920,1073762304,11184800,1398100,760566400,12582900,12582900,1,421408235,37.6768681604,13654438538987279147,13654438538987279147,3000000,0,1829438261986933641
larger,split64+32,11184800,0,0,64,918273,0,random,8,1,0,0,1073745920,1073762304,11184800,11184800,1073740800,22369600,22369600,1,488728368,43.695762821,16621594756376006176,16621594756376006176,3000000,0,1829438261986933641
larger,split64+32,11184800,0,0,64,918273,0,random,32,0,0,0,1073745920,1073762304,11184800,0,715827200,11184800,11184800,1,300394495,26.8573863636,7408965136162748450,7408965136162748450,3000000,0,1829438261986933641
larger,dense96,11184800,0,0,64,918273,1,random,32,8,0,0,1073741824,1073750016,11184800,1398100,760566400,17476323,11283186,1,364007810,32.544865353,13654438538987279147,13654438538987279147,3000000,0,1829438261986933641
larger,dense96,11184800,0,0,64,918273,1,random,32,1,0,0,1073741824,1073750016,11184800,11184800,1073740800,22369600,11359562,1,467493544,41.7972197983,16621594756376006176,16621594756376006176,3000000,0,1829438261986933641
larger,dense96,11184800,0,0,64,918273,1,random,1,0,0,0,1073741824,1073750016,11184800,0,715827200,16777200,11272181,1,2065310743,184.65334588,7408965136162748450,7408965136162748450,3000000,0,1829438261986933641
larger,dense96,11184800,0,0,64,918273,1,random,8,8,0,0,1073741824,1073750016,11184800,1398100,760566400,17476323,11283186,1,362166263,32.3802180638,13654438538987279147,13654438538987279147,3000000,0,1829438261986933641
larger,dense96,11184800,0,0,64,918273,1,random,8,0,0,0,1073741824,1073750016,11184800,0,715827200,16777200,11272181,1,329649624,29.4730012159,7408965136162748450,7408965136162748450,3000000,0,1829438261986933641
larger,dense96,11184800,0,0,64,918273,1,random,1,1,0,0,1073741824,1073750016,11184800,11184800,1073740800,22369600,11359562,1,2082885038,186.224611795,16621594756376006176,16621594756376006176,3000000,0,1829438261986933641
larger,dense96,11184800,0,0,64,918273,1,random,8,1,0,0,1073741824,1073750016,11184800,11184800,1073740800,22369600,11359562,1,451436491,40.3616060189,16621594756376006176,16621594756376006176,3000000,0,1829438261986933641
larger,dense96,11184800,0,0,64,918273,1,random,1,8,0,0,1073741824,1073750016,11184800,1398100,760566400,17476323,11283186,1,2081941289,186.140233978,13654438538987279147,13654438538987279147,3000000,0,1829438261986933641
larger,dense96,11184800,0,0,64,918273,1,random,32,0,0,0,1073741824,1073750016,11184800,0,715827200,16777200,11272181,1,333667934,29.8322664688,7408965136162748450,7408965136162748450,3000000,0,1829438261986933641
larger,split64+32,11184800,0,0,64,918273,1,random,1,1,0,0,1073745920,1073762304,11184800,11184800,1073740800,22369600,22369600,1,2135056850,190.889139725,16621594756376006176,16621594756376006176,3000000,0,1829438261986933641
larger,split64+32,11184800,0,0,64,918273,1,random,8,1,0,0,1073745920,1073762304,11184800,11184800,1073740800,22369600,22369600,1,488297303,43.6572225699,16621594756376006176,16621594756376006176,3000000,0,1829438261986933641
larger,split64+32,11184800,0,0,64,918273,1,random,32,0,0,0,1073745920,1073762304,11184800,0,715827200,11184800,11184800,1,299479571,26.7755857056,7408965136162748450,7408965136162748450,3000000,0,1829438261986933641
larger,split64+32,11184800,0,0,64,918273,1,random,32,1,0,0,1073745920,1073762304,11184800,11184800,1073740800,22369600,22369600,1,494235091,44.1881026929,16621594756376006176,16621594756376006176,3000000,0,1829438261986933641
larger,split64+32,11184800,0,0,64,918273,1,random,32,8,0,0,1073745920,1073762304,11184800,1398100,760566400,12582900,12582900,1,421810707,37.7128519956,13654438538987279147,13654438538987279147,3000000,0,1829438261986933641
larger,split64+32,11184800,0,0,64,918273,1,random,8,0,0,0,1073745920,1073762304,11184800,0,715827200,11184800,11184800,1,307834250,27.522552929,7408965136162748450,7408965136162748450,3000000,0,1829438261986933641
larger,split64+32,11184800,0,0,64,918273,1,random,1,8,0,0,1073745920,1073762304,11184800,1398100,760566400,12582900,12582900,1,1997832942,178.620354588,13654438538987279147,13654438538987279147,3000000,0,1829438261986933641
larger,split64+32,11184800,0,0,64,918273,1,random,8,8,0,0,1073745920,1073762304,11184800,1398100,760566400,12582900,12582900,1,412031216,36.838496531,13654438538987279147,13654438538987279147,3000000,0,1829438261986933641
larger,split64+32,11184800,0,0,64,918273,1,random,1,0,0,0,1073745920,1073762304,11184800,0,715827200,11184800,11184800,1,1976004370,176.668726307,7408965136162748450,7408965136162748450,3000000,0,1829438261986933641
larger,padded128,11184800,0,0,64,918273,1,random,1,1,0,0,1431654400,1431662592,11184800,11184800,1073740800,22369600,11184800,1,2139684857,191.30291619,16621594756376006176,16621594756376006176,3000000,0,1829438261986933641
larger,padded128,11184800,0,0,64,918273,1,random,32,8,0,0,1431654400,1431662592,11184800,1398100,760566400,12582900,11184800,1,354470787,31.6921882376,13654438538987279147,13654438538987279147,3000000,0,1829438261986933641
larger,padded128,11184800,0,0,64,918273,1,random,8,1,0,0,1431654400,1431662592,11184800,11184800,1073740800,22369600,11184800,1,454642625,40.6482570095,16621594756376006176,16621594756376006176,3000000,0,1829438261986933641
larger,padded128,11184800,0,0,64,918273,1,random,1,8,0,0,1431654400,1431662592,11184800,1398100,760566400,12582900,11184800,1,2137644500,191.120493885,13654438538987279147,13654438538987279147,3000000,0,1829438261986933641
larger,padded128,11184800,0,0,64,918273,1,random,32,0,0,0,1431654400,1431662592,11184800,0,715827200,11184800,11184800,1,321437105,28.7387440991,7408965136162748450,7408965136162748450,3000000,0,1829438261986933641
larger,padded128,11184800,0,0,64,918273,1,random,8,8,0,0,1431654400,1431662592,11184800,1398100,760566400,12582900,11184800,1,356688342,31.8904532938,13654438538987279147,13654438538987279147,3000000,0,1829438261986933641
larger,padded128,11184800,0,0,64,918273,1,random,8,0,0,0,1431654400,1431662592,11184800,0,715827200,11184800,11184800,1,332254349,29.7058820006,7408965136162748450,7408965136162748450,3000000,0,1829438261986933641
larger,padded128,11184800,0,0,64,918273,1,random,1,0,0,0,1431654400,1431662592,11184800,0,715827200,11184800,11184800,1,2128110071,190.268048691,7408965136162748450,7408965136162748450,3000000,0,1829438261986933641
larger,padded128,11184800,0,0,64,918273,1,random,32,1,0,0,1431654400,1431662592,11184800,11184800,1073740800,22369600,11184800,1,466195056,41.6811258136,16621594756376006176,16621594756376006176,3000000,0,1829438261986933641
larger,padded128,11184800,32,32,64,918273,0,random,1,8,0,0,1431658496,1431666688,11184800,1398100,760566400,22369600,11184800,1,2156128670,192.773109041,13654438538987279147,13654438538987279147,3000000,0,1829438261986933641
larger,padded128,11184800,32,32,64,918273,0,random,32,8,0,0,1431658496,1431666688,11184800,1398100,760566400,22369600,11184800,1,379567781,33.936036496,13654438538987279147,13654438538987279147,3000000,0,1829438261986933641
larger,padded128,11184800,32,32,64,918273,0,random,8,0,0,0,1431658496,1431666688,11184800,0,715827200,22369600,11184800,1,347243909,31.0460543774,7408965136162748450,7408965136162748450,3000000,0,1829438261986933641
larger,padded128,11184800,32,32,64,918273,0,random,32,0,0,0,1431658496,1431666688,11184800,0,715827200,22369600,11184800,1,343363003,30.6990740112,7408965136162748450,7408965136162748450,3000000,0,1829438261986933641
larger,padded128,11184800,32,32,64,918273,0,random,32,1,0,0,1431658496,1431666688,11184800,11184800,1073740800,22369600,11184800,1,478724499,42.8013463808,16621594756376006176,16621594756376006176,3000000,0,1829438261986933641
larger,padded128,11184800,32,32,64,918273,0,random,8,8,0,0,1431658496,1431666688,11184800,1398100,760566400,22369600,11184800,1,382504772,34.1986242043,13654438538987279147,13654438538987279147,3000000,0,1829438261986933641
larger,padded128,11184800,32,32,64,918273,0,random,8,1,0,0,1431658496,1431666688,11184800,11184800,1073740800,22369600,11184800,1,463533201,41.4431372041,16621594756376006176,16621594756376006176,3000000,0,1829438261986933641
larger,padded128,11184800,32,32,64,918273,0,random,1,0,0,0,1431658496,1431666688,11184800,0,715827200,22369600,11184800,1,2145926709,191.860981779,7408965136162748450,7408965136162748450,3000000,0,1829438261986933641
larger,padded128,11184800,32,32,64,918273,0,random,1,1,0,0,1431658496,1431666688,11184800,11184800,1073740800,22369600,11184800,1,2136229721,190.994002664,16621594756376006176,16621594756376006176,3000000,0,1829438261986933641
larger,dense96,11184800,32,32,64,918273,0,random,32,0,0,0,1073741824,1073750016,11184800,0,715827200,16777200,11272181,1,330614596,29.5592765181,7408965136162748450,7408965136162748450,3000000,0,1829438261986933641
larger,dense96,11184800,32,32,64,918273,0,random,8,1,0,0,1073741824,1073750016,11184800,11184800,1073740800,22369600,11359562,1,451320780,40.3512606394,16621594756376006176,16621594756376006176,3000000,0,1829438261986933641
larger,dense96,11184800,32,32,64,918273,0,random,1,1,0,0,1073741824,1073750016,11184800,11184800,1073740800,22369600,11359562,1,2091441053,186.989579876,16621594756376006176,16621594756376006176,3000000,0,1829438261986933641
larger,dense96,11184800,32,32,64,918273,0,random,1,0,0,0,1073741824,1073750016,11184800,0,715827200,16777200,11272181,1,2078148541,185.801135559,7408965136162748450,7408965136162748450,3000000,0,1829438261986933641
larger,dense96,11184800,32,32,64,918273,0,random,32,8,0,0,1073741824,1073750016,11184800,1398100,760566400,17476177,11283165,1,364356561,32.5760461519,13654438538987279147,13654438538987279147,3000000,0,1829438261986933641
larger,dense96,11184800,32,32,64,918273,0,random,8,8,0,0,1073741824,1073750016,11184800,1398100,760566400,17476177,11283165,1,366580319,32.7748658,13654438538987279147,13654438538987279147,3000000,0,1829438261986933641
larger,dense96,11184800,32,32,64,918273,0,random,32,1,0,0,1073741824,1073750016,11184800,11184800,1073740800,22369600,11359562,1,469780218,42.0016645805,16621594756376006176,16621594756376006176,3000000,0,1829438261986933641
larger,dense96,11184800,32,32,64,918273,0,random,8,0,0,0,1073741824,1073750016,11184800,0,715827200,16777200,11272181,1,330780513,29.574110668,7408965136162748450,7408965136162748450,3000000,0,1829438261986933641
