dataset,mask,operation,configuration,policy,repetition,pairs,passes,calls,selected_slices,bec_decodes,plain_loads,metadata_frames,left_bytes,right_bytes,output_bytes,checksum,elapsed_ns,ns_per_call,cycles_raw,instructions_raw,enabled_ns,running_ns,pmu_status,major_faults,minor_faults,residence
structural,none,intersection,local-frame,selected,1,8,262144,2097152,0,0,0,0,65241,65174,65536,1649965372706586624,9312913,4.44074,25918982,119800086,9328684,9328684,available,0,0,unestablished
structural,none,intersection,local-frame,selected,2,8,262144,2097152,0,0,0,0,65241,65174,65536,1649965372706586624,9367982,4.467,25953052,119800086,9366483,9366483,available,0,0,unestablished
structural,none,intersection,local-frame,selected,3,8,262144,2097152,0,0,0,0,65241,65174,65536,1649965372706586624,9320771,4.44449,25961991,119800086,9337530,9337530,available,0,0,unestablished
structural,none,intersection,local-frame,selected,4,8,262144,2097152,0,0,0,0,65241,65174,65536,1649965372706586624,9353244,4.45997,26039016,119800086,9366290,9366290,available,0,0,unestablished
structural,none,intersection,local-inline,complete,0,8,16384,131072,0,0,0,0,65241,65174,65536,0,7279263,55.5364,20214712,74449174,7285592,7285592,available,0,0,unestablished
structural,none,intersection,local-inline,complete,1,8,16384,131072,0,0,0,0,65241,65174,65536,0,7282324,55.5597,20253194,74449174,7294914,7294914,available,0,0,unestablished
structural,none,intersection,local-inline,complete,2,8,16384,131072,0,0,0,0,65241,65174,65536,0,7388364,56.3687,20297560,74449174,7348363,7348363,available,0,0,unestablished
structural,none,intersection,local-inline,complete,3,8,16384,131072,0,0,0,0,65241,65174,65536,0,7419532,56.6065,20633986,74449174,7431612,7431612,available,0,0,unestablished
structural,none,intersection,local-inline,complete,4,8,16384,131072,0,0,0,0,65241,65174,65536,0,7299526,55.691,20302220,74449174,7311523,7311523,available,0,0,unestablished
structural,none,intersection,mixed-frame,complete,0,8,16384,131072,0,0,0,0,65241,65174,65536,0,8113682,61.9025,22658925,79298838,8138445,8138445,available,0,0,unestablished
structural,none,intersection,mixed-frame,complete,1,8,16384,131072,0,0,0,0,65241,65174,65536,0,8102945,61.8206,22530319,79298838,8119314,8119314,available,0,0,unestablished
structural,none,intersection,mixed-frame,complete,2,8,16384,131072,0,0,0,0,65241,65174,65536,0,8110517,61.8783,22580133,79298838,8123086,8123086,available,0,0,unestablished
structural,none,intersection,mixed-frame,complete,3,8,16384,131072,0,0,0,0,65241,65174,65536,0,8065927,61.5381,22330837,79298838,8062391,8062391,available,0,0,unestablished
structural,none,intersection,mixed-frame,complete,4,8,16384,131072,0,0,0,0,65241,65174,65536,0,8148793,62.1704,22680411,79298838,8161662,8161662,available,0,0,unestablished
structural,none,intersection,mixed-point-frame,complete,0,8,16384,131072,0,0,0,0,65241,65174,65536,0,8260975,63.0262,23063162,79298838,8284630,8284630,available,0,0,unestablished
structural,none,intersection,mixed-point-frame,complete,1,8,16384,131072,0,0,0,0,65241,65174,65536,0,8104504,61.8325,22556041,79298838,8116829,8116829,available,0,0,unestablished
structural,none,intersection,mixed-point-frame,complete,2,8,16384,131072,0,0,0,0,65241,65174,65536,0,8143563,62.1305,22554488,79298838,8140719,8140719,available,0,0,unestablished
structural,none,intersection,mixed-point-frame,complete,3,8,16384,131072,0,0,0,0,65241,65174,65536,0,8194965,62.5226,22806077,79298838,8207865,8207865,available,0,0,unestablished
structural,none,intersection,mixed-point-frame,complete,4,8,16384,131072,0,0,0,0,65241,65174,65536,0,8142286,62.1207,22657099,79298838,8158522,8158522,available,0,0,unestablished
structural,none,intersection,mixed-frame-point,complete,0,8,16384,131072,0,0,0,0,65241,65174,65536,0,8309201,63.3942,23199033,79298838,8335093,8335093,available,0,0,unestablished
structural,none,intersection,mixed-frame-point,complete,1,8,16384,131072,0,0,0,0,65241,65174,65536,0,8185308,62.4489,22651998,79298838,8182482,8182482,available,0,0,unestablished
structural,none,intersection,mixed-frame-point,complete,2,8,16384,131072,0,0,0,0,65241,65174,65536,0,8117040,61.9281,22581392,79298838,8130325,8130325,available,0,0,unestablished
structural,none,intersection,mixed-frame-point,complete,3,8,16384,131072,0,0,0,0,65241,65174,65536,0,8100890,61.8049,22541274,79298838,8114604,8114604,available,0,0,unestablished
structural,none,intersection,mixed-frame-point,complete,4,8,16384,131072,0,0,0,0,65241,65174,65536,0,8147134,62.1577,22669818,79298838,8163201,8163201,available,0,0,unestablished
structural,none,intersection,bec-plain-frame,complete,0,8,16384,131072,0,0,0,0,65241,65536,65536,0,8075385,61.6103,22552182,77594902,8104893,8104893,available,0,0,unestablished
structural,none,intersection,bec-plain-frame,complete,1,8,16384,131072,0,0,0,0,65241,65536,65536,0,7991315,60.9689,22231296,77594902,8007721,8007721,available,0,0,unestablished
structural,none,intersection,bec-plain-frame,complete,2,8,16384,131072,0,0,0,0,65241,65536,65536,0,7949212,60.6477,22030027,77594902,7950746,7950746,available,0,0,unestablished
structural,none,intersection,bec-plain-frame,complete,3,8,16384,131072,0,0,0,0,65241,65536,65536,0,7910717,60.354,22011938,77594902,7923251,7923251,available,0,0,unestablished
structural,none,intersection,bec-plain-frame,complete,4,8,16384,131072,0,0,0,0,65241,65536,65536,0,7849115,59.884,21832416,77594902,7861247,7861247,available,0,0,unestablished
structural,none,union,plain,complete,0,8,16384,131072,0,0,0,0,65536,65536,65536,0,7309011,55.7633,20400200,74449174,7340366,7340366,available,0,0,unestablished
structural,none,union,plain,complete,1,8,16384,131072,0,0,0,0,65536,65536,65536,0,7345857,56.0444,20419223,74449174,7360176,7360176,available,0,0,unestablished
structural,none,union,plain,complete,2,8,16384,131072,0,0,0,0,65536,65536,65536,0,7368342,56.216,20484190,74449174,7380525,7380525,available,0,0,unestablished
structural,none,union,plain,complete,3,8,16384,131072,0,0,0,0,65536,65536,65536,0,7388032,56.3662,20458849,74449174,7388874,7388874,available,0,0,unestablished
structural,none,union,plain,complete,4,8,16384,131072,0,0,0,0,65536,65536,65536,0,7297188,55.6731,20176586,74449174,7292579,7292579,available,0,0,unestablished
structural,none,union,plain,selected,0,8,524288,4194304,0,0,0,0,65536,65536,65536,1649965372706586624,9575636,2.28301,26742556,84410646,9601593,9601593,available,0,0,unestablished
structural,none,union,plain,selected,1,8,524288,4194304,0,0,0,0,65536,65536,65536,1649965372706586624,9763451,2.32779,26775022,84410646,9717134,9717134,available,0,0,unestablished
structural,none,union,plain,selected,2,8,524288,4194304,0,0,0,0,65536,65536,65536,1649965372706586624,9632226,2.2965,26709168,84410646,9629678,9629678,available,0,0,unestablished
structural,none,union,plain,selected,3,8,524288,4194304,0,0,0,0,65536,65536,65536,1649965372706586624,9654158,2.30173,26750457,84410646,9652206,9652206,available,0,0,unestablished
structural,none,union,plain,selected,4,8,524288,4194304,0,0,0,0,65536,65536,65536,1649965372706586624,9663802,2.30403,26751636,84410646,9660638,9660638,available,0,0,unestablished
structural,none,union,local-point,complete,0,8,16384,131072,0,0,0,0,65241,65174,65536,0,8110515,61.8783,22529321,79036694,8118873,8118873,available,0,0,unestablished
structural,none,union,local-point,complete,1,8,16384,131072,0,0,0,0,65241,65174,65536,0,7990892,60.9657,22237658,79036694,8007502,8007502,available,0,0,unestablished
structural,none,union,local-point,complete,2,8,16384,131072,0,0,0,0,65241,65174,65536,0,8108429,61.8624,22560947,79036694,8121844,8121844,available,0,0,unestablished
structural,none,union,local-point,complete,3,8,16384,131072,0,0,0,0,65241,65174,65536,0,8072929,61.5916,22464120,79036694,8086478,8086478,available,0,0,unestablished
structural,none,union,local-point,complete,4,8,16384,131072,0,0,0,0,65241,65174,65536,0,8149596,62.1765,22678209,79036694,8168271,8168271,available,0,0,unestablished
structural,none,union,local-frame,complete,0,8,16384,131072,0,0,0,0,65241,65174,65536,0,7932084,60.517,22148662,79036694,7960379,7960379,available,0,0,unestablished
structural,none,union,local-frame,complete,1,8,16384,131072,0,0,0,0,65241,65174,65536,0,8071507,61.5807,22446405,79036694,8084470,8084470,available,0,0,unestablished
structural,none,union,local-frame,complete,2,8,16384,131072,0,0,0,0,65241,65174,65536,0,8082917,61.6678,22492533,79036694,8097265,8097265,available,0,0,unestablished
structural,none,union,local-frame,complete,3,8,16384,131072,0,0,0,0,65241,65174,65536,0,7972859,60.8281,22192710,79036694,7984712,7984712,available,0,0,unestablished
structural,none,union,local-frame,complete,4,8,16384,131072,0,0,0,0,65241,65174,65536,0,8115961,61.9199,22578033,79036694,8128353,8128353,available,0,0,unestablished
structural,none,union,local-frame,selected,0,8,262144,2097152,0,0,0,0,65241,65174,65536,1649965372706586624,9037799,4.30956,25245111,115605782,9065987,9065987,available,0,0,unestablished
structural,none,union,local-frame,selected,1,8,262144,2097152,0,0,0,0,65241,65174,65536,1649965372706586624,9068388,4.32414,25249821,115605782,9081393,9081393,available,0,0,unestablished
structural,none,union,local-frame,selected,2,8,262144,2097152,0,0,0,0,65241,65174,65536,1649965372706586624,9028281,4.30502,25092364,115605782,9040153,9040153,available,0,0,unestablished
structural,none,union,local-frame,selected,3,8,262144,2097152,0,0,0,0,65241,65174,65536,1649965372706586624,8998247,4.2907,25017848,115605782,9029668,9029668,available,0,0,unestablished
structural,none,union,local-frame,selected,4,8,262144,2097152,0,0,0,0,65241,65174,65536,1649965372706586624,9072376,4.32605,25260603,115605782,9085117,9085117,available,0,0,unestablished
structural,none,union,local-inline,complete,0,8,16384,131072,0,0,0,0,65241,65174,65536,0,7411258,56.5434,20690952,74449174,7432402,7432402,available,0,0,unestablished
structural,none,union,local-inline,complete,1,8,16384,131072,0,0,0,0,65241,65174,65536,0,7425398,56.6513,20653615,74449174,7437654,7437654,available,0,0,unestablished
structural,none,union,local-inline,complete,2,8,16384,131072,0,0,0,0,65241,65174,65536,0,7332824,55.945,20401006,74449174,7345167,7345167,available,0,0,unestablished
structural,none,union,local-inline,complete,3,8,16384,131072,0,0,0,0,65241,65174,65536,0,7386013,56.3508,20440267,74449174,7382951,7382951,available,0,0,unestablished
structural,none,union,local-inline,complete,4,8,16384,131072,0,0,0,0,65241,65174,65536,0,7324425,55.8809,20375596,74449174,7336552,7336552,available,0,0,unestablished
structural,none,union,mixed-frame,complete,0,8,16384,131072,0,0,0,0,65241,65174,65536,0,8170464,62.3357,22813841,79036694,8198855,8198855,available,0,0,unestablished
structural,none,union,mixed-frame,complete,1,8,16384,131072,0,0,0,0,65241,65174,65536,0,8131068,62.0351,22630562,79036694,8146566,8146566,available,0,0,unestablished
structural,none,union,mixed-frame,complete,2,8,16384,131072,0,0,0,0,65241,65174,65536,0,8137088,62.0811,22650867,79036694,8149307,8149307,available,0,0,unestablished
structural,none,union,mixed-frame,complete,3,8,16384,131072,0,0,0,0,65241,65174,65536,0,8177463,62.3891,22563129,79036694,8161329,8161329,available,0,0,unestablished
structural,none,union,mixed-frame,complete,4,8,16384,131072,0,0,0,0,65241,65174,65536,0,8124448,61.9846,22600876,79036694,8136432,8136432,available,0,0,unestablished
structural,none,union,mixed-point-frame,complete,0,8,16384,131072,0,0,0,0,65241,65174,65536,0,8177707,62.391,22834309,79036694,8206749,8206749,available,0,0,unestablished
structural,none,union,mixed-point-frame,complete,1,8,16384,131072,0,0,0,0,65241,65174,65536,0,8171438,62.3431,22722508,79036694,8188745,8188745,available,0,0,unestablished
structural,none,union,mixed-point-frame,complete,2,8,16384,131072,0,0,0,0,65241,65174,65536,0,8126206,61.998,22595337,79036694,8141507,8141507,available,0,0,unestablished
structural,none,union,mixed-point-frame,complete,3,8,16384,131072,0,0,0,0,65241,65174,65536,0,8130013,62.0271,22623147,79036694,8141784,8141784,available,0,0,unestablished
structural,none,union,mixed-point-frame,complete,4,8,16384,131072,0,0,0,0,65241,65174,65536,0,8131386,62.0376,22511582,79036694,8132077,8132077,available,0,0,unestablished
structural,none,union,mixed-frame-point,complete,0,8,16384,131072,0,0,0,0,65241,65174,65536,0,8226531,62.7635,22972887,79036694,8250925,8250925,available,0,0,unestablished
structural,none,union,mixed-frame-point,complete,1,8,16384,131072,0,0,0,0,65241,65174,65536,0,8160035,62.2561,22702944,79036694,8172413,8172413,available,0,0,unestablished
structural,none,union,mixed-frame-point,complete,2,8,16384,131072,0,0,0,0,65241,65174,65536,0,8184012,62.4391,22611099,79036694,8187450,8187450,available,0,0,unestablished
structural,none,union,mixed-frame-point,complete,3,8,16384,131072,0,0,0,0,65241,65174,65536,0,8105223,61.8379,22431146,79036694,8104867,8104867,available,0,0,unestablished
structural,none,union,mixed-frame-point,complete,4,8,16384,131072,0,0,0,0,65241,65174,65536,0,8037182,61.3188,22362116,79036694,8050237,8050237,available,0,0,unestablished
structural,none,union,bec-plain-frame,complete,0,8,16384,131072,0,0,0,0,65241,65536,65536,0,8218980,62.7058,22949238,77594902,8240079,8240079,available,0,0,unestablished
structural,none,union,bec-plain-frame,complete,1,8,16384,131072,0,0,0,0,65241,65536,65536,0,8490896,64.7804,23518359,77594902,8488801,8488801,available,0,0,unestablished
structural,none,union,bec-plain-frame,complete,2,8,16384,131072,0,0,0,0,65241,65536,65536,0,8204852,62.5981,22828124,77594902,8217148,8217148,available,0,0,unestablished
structural,none,union,bec-plain-frame,complete,3,8,16384,131072,0,0,0,0,65241,65536,65536,0,8416864,64.2156,23338022,77594902,8418704,8418704,available,0,0,unestablished
structural,none,union,bec-plain-frame,complete,4,8,16384,131072,0,0,0,0,65241,65536,65536,0,8352588,63.7252,23247803,77594902,8364690,8364690,available,0,0,unestablished
structural,all,intersection,plain,complete,0,8,2048,16384,4194304,0,8388608,0,65536,65536,65536,10473300187498627658,6485897,395.868,17990022,80757014,6490505,6490505,available,0,0,unestablished
structural,all,intersection,plain,complete,1,8,2048,16384,4194304,0,8388608,0,65536,65536,65536,10473300187498627658,6532330,398.702,18145457,80757014,6545016,6545016,available,0,0,unestablished
structural,all,intersection,plain,complete,2,8,2048,16384,4194304,0,8388608,0,65536,65536,65536,10473300187498627658,6469526,394.869,17989402,80757014,6481758,6481758,available,0,0,unestablished
structural,all,intersection,plain,complete,3,8,2048,16384,4194304,0,8388608,0,65536,65536,65536,10473300187498627658,6513377,397.545,18097939,80757014,6525772,6525772,available,0,0,unestablished
structural,all,intersection,plain,complete,4,8,2048,16384,4194304,0,8388608,0,65536,65536,65536,10473300187498627658,6493380,396.324,18045850,80757014,6505582,6505582,available,0,0,unestablished
structural,all,intersection,plain,selected,0,8,2048,16384,4194304,0,8388608,0,65536,65536,65536,10473300187498627658,6478178,395.397,17979646,80529686,6484189,6484189,available,0,0,unestablished
structural,all,intersection,plain,selected,1,8,2048,16384,4194304,0,8388608,0,65536,65536,65536,10473300187498627658,6496500,396.515,18043285,80529686,6507995,6507995,available,0,0,unestablished
structural,all,intersection,plain,selected,2,8,2048,16384,4194304,0,8388608,0,65536,65536,65536,10473300187498627658,6466858,394.706,17980016,80529686,6478277,6478277,available,0,0,unestablished
structural,all,intersection,plain,selected,3,8,2048,16384,4194304,0,8388608,0,65536,65536,65536,10473300187498627658,6487068,395.939,18027506,80529686,6499348,6499348,available,0,0,unestablished
structural,all,intersection,plain,selected,4,8,2048,16384,4194304,0,8388608,0,65536,65536,65536,10473300187498627658,6472874,395.073,17993707,80529686,6484689,6484689,available,0,0,unestablished
structural,all,intersection,local-point,complete,0,8,16,128,32768,64816,0,0,65241,65174,65536,10473300187498627658,5914688,46208.5,16514063,25238470,5939498,5939498,available,0,0,unestablished
structural,all,intersection,local-point,complete,1,8,16,128,32768,64816,0,0,65241,65174,65536,10473300187498627658,5944810,46443.8,16521345,25238470,5957218,5957218,available,0,0,unestablished
structural,all,intersection,local-point,complete,2,8,16,128,32768,64816,0,0,65241,65174,65536,10473300187498627658,5948309,46471.2,16514907,25238470,5960461,5960461,available,0,0,unestablished
structural,all,intersection,local-point,complete,3,8,16,128,32768,64816,0,0,65241,65174,65536,10473300187498627658,5987454,46777,16518792,25238470,5978992,5978992,available,0,0,unestablished
structural,all,intersection,local-point,complete,4,8,16,128,32768,64816,0,0,65241,65174,65536,10473300187498627658,5945204,46446.9,16511230,25238470,5957618,5957618,available,0,0,unestablished
structural,all,intersection,local-frame,complete,0,8,16,128,32768,64816,0,4096,65241,65174,65536,10473300187498627658,5559636,43434.7,15533596,20999238,5582331,5582331,available,0,0,unestablished
structural,all,intersection,local-frame,complete,1,8,16,128,32768,64816,0,4096,65241,65174,65536,10473300187498627658,5601737,43763.6,15533001,20999238,5613982,5613982,available,0,0,unestablished
structural,all,intersection,local-frame,complete,2,8,16,128,32768,64816,0,4096,65241,65174,65536,10473300187498627658,5697594,44512.5,15536207,20999238,5661511,5661511,available,0,0,unestablished
structural,all,intersection,local-frame,complete,3,8,16,128,32768,64816,0,4096,65241,65174,65536,10473300187498627658,5672289,44314.8,15530544,20999238,5656276,5656276,available,0,0,unestablished
structural,all,intersection,local-frame,complete,4,8,16,128,32768,64816,0,4096,65241,65174,65536,10473300187498627658,5589224,43665.8,15529145,20999238,5600892,5600892,available,0,0,unestablished
structural,all,intersection,local-frame,selected,0,8,16,128,32768,64816,0,4096,65241,65174,65536,10473300187498627658,5608542,43816.7,15535286,20997462,5613251,5613251,available,0,0,unestablished
structural,all,intersection,local-frame,selected,1,8,16,128,32768,64816,0,4096,65241,65174,65536,10473300187498627658,5598011,43734.5,15536462,20997462,5609143,5609143,available,0,0,unestablished
structural,all,intersection,local-frame,selected,2,8,16,128,32768,64816,0,4096,65241,65174,65536,10473300187498627658,5593075,43695.9,15537078,20997462,5605121,5605121,available,0,0,unestablished
structural,all,intersection,local-frame,selected,3,8,16,128,32768,64816,0,4096,65241,65174,65536,10473300187498627658,5600971,43757.6,15533876,20997462,5613141,5613141,available,0,0,unestablished
structural,all,intersection,local-frame,selected,4,8,16,128,32768,64816,0,4096,65241,65174,65536,10473300187498627658,5589488,43667.9,15528621,20997462,5602076,5602076,available,0,0,unestablished
structural,all,intersection,local-inline,complete,0,8,16,128,32768,64816,0,4096,65241,65174,65536,10473300187498627658,5594648,43708.2,15618068,20315382,5619315,5619315,available,0,0,unestablished
structural,all,intersection,local-inline,complete,1,8,16,128,32768,64816,0,4096,65241,65174,65536,10473300187498627658,5621304,43916.4,15616296,20315382,5633949,5633949,available,0,0,unestablished
structural,all,intersection,local-inline,complete,2,8,16,128,32768,64816,0,4096,65241,65174,65536,10473300187498627658,5619546,43902.7,15617826,20315382,5631726,5631726,available,0,0,unestablished
structural,all,intersection,local-inline,complete,3,8,16,128,32768,64816,0,4096,65241,65174,65536,10473300187498627658,5626086,43953.8,15616468,20315382,5639270,5639270,available,0,0,unestablished
structural,all,intersection,local-inline,complete,4,8,16,128,32768,64816,0,4096,65241,65174,65536,10473300187498627658,5619961,43905.9,15615703,20315382,5632701,5632701,available,0,0,unestablished
structural,all,intersection,mixed-frame,complete,0,8,16,128,32768,64816,0,4096,65241,65174,65536,10473300187498627658,5601562,43762.2,15514992,21018694,5606126,5606126,available,0,0,unestablished
structural,all,intersection,mixed-frame,complete,1,8,16,128,32768,64816,0,4096,65241,65174,65536,10473300187498627658,5584060,43625.5,15513651,21018694,5596476,5596476,available,0,0,unestablished
structural,all,intersection,mixed-frame,complete,2,8,16,128,32768,64816,0,4096,65241,65174,65536,10473300187498627658,5585800,43639.1,15518031,21018694,5598398,5598398,available,0,0,unestablished
structural,all,intersection,mixed-frame,complete,3,8,16,128,32768,64816,0,4096,65241,65174,65536,10473300187498627658,5586857,43647.3,15513282,21018694,5599202,5599202,available,0,0,unestablished
structural,all,intersection,mixed-frame,complete,4,8,16,128,32768,64816,0,4096,65241,65174,65536,10473300187498627658,5584029,43625.2,15514563,21018694,5596868,5596868,available,0,0,unestablished
structural,all,intersection,mixed-point-frame,complete,0,8,16,128,32768,64816,0,2048,65241,65174,65536,10473300187498627658,5902801,46115.6,16471576,23171142,5928652,5928652,available,0,0,unestablished
structural,all,intersection,mixed-point-frame,complete,1,8,16,128,32768,64816,0,2048,65241,65174,65536,10473300187498627658,5926585,46301.4,16469471,23171142,5939366,5939366,available,0,0,unestablished
structural,all,intersection,mixed-point-frame,complete,2,8,16,128,32768,64816,0,2048,65241,65174,65536,10473300187498627658,5927309,46307.1,16471456,23171142,5939711,5939711,available,0,0,unestablished
structural,all,intersection,mixed-point-frame,complete,3,8,16,128,32768,64816,0,2048,65241,65174,65536,10473300187498627658,5926809,46303.2,16472304,23171142,5939147,5939147,available,0,0,unestablished
structural,all,intersection,mixed-point-frame,complete,4,8,16,128,32768,64816,0,2048,65241,65174,65536,10473300187498627658,5930482,46331.9,16472724,23171142,5942458,5942458,available,0,0,unestablished
structural,all,intersection,mixed-frame-point,complete,0,8,16,128,32768,64816,0,2048,65241,65174,65536,10473300187498627658,5620245,43908.2,15575978,22086598,5626072,5626072,available,0,0,unestablished
structural,all,intersection,mixed-frame-point,complete,1,8,16,128,32768,64816,0,2048,65241,65174,65536,10473300187498627658,5607947,43812.1,15570604,22086598,5619835,5619835,available,0,0,unestablished
structural,all,intersection,mixed-frame-point,complete,2,8,16,128,32768,64816,0,2048,65241,65174,65536,10473300187498627658,5602019,43765.8,15569906,22086598,5614236,5614236,available,0,0,unestablished
structural,all,intersection,mixed-frame-point,complete,3,8,16,128,32768,64816,0,2048,65241,65174,65536,10473300187498627658,5622522,43926,15574728,22086598,5634998,5634998,available,0,0,unestablished
structural,all,intersection,mixed-frame-point,complete,4,8,16,128,32768,64816,0,2048,65241,65174,65536,10473300187498627658,5605851,43795.7,15575119,22086598,5618259,5618259,available,0,0,unestablished
structural,all,intersection,bec-plain-frame,complete,0,8,32,256,65536,65056,65280,4096,65241,65536,65536,10473300187498627658,5985312,23380.1,16709706,22190774,6013490,6013490,available,0,0,unestablished
structural,all,intersection,bec-plain-frame,complete,1,8,32,256,65536,65056,65280,4096,65241,65536,65536,10473300187498627658,6051881,23640.2,16706972,22190774,6045849,6045849,available,0,0,unestablished
structural,all,intersection,bec-plain-frame,complete,2,8,32,256,65536,65056,65280,4096,65241,65536,65536,10473300187498627658,6020311,23516.8,16712785,22190774,6035887,6035887,available,0,0,unestablished
structural,all,intersection,bec-plain-frame,complete,3,8,32,256,65536,65056,65280,4096,65241,65536,65536,10473300187498627658,6010410,23478.2,16710447,22190774,6025078,6025078,available,0,0,unestablished
structural,all,intersection,bec-plain-frame,complete,4,8,32,256,65536,65056,65280,4096,65241,65536,65536,10473300187498627658,6095048,23808.8,16712399,22190774,6066473,6066473,available,0,0,unestablished
structural,all,union,plain,complete,0,8,2048,16384,4194304,0,8388608,0,65536,65536,65536,4234061992801400529,6475202,395.215,18062623,80757014,6499341,6499341,available,0,0,unestablished
structural,all,union,plain,complete,1,8,2048,16384,4194304,0,8388608,0,65536,65536,65536,4234061992801400529,6491659,396.219,18033962,80757014,6505080,6505080,available,0,0,unestablished
structural,all,union,plain,complete,2,8,2048,16384,4194304,0,8388608,0,65536,65536,65536,4234061992801400529,6559556,400.364,18108202,80757014,6549700,6549700,available,0,0,unestablished
structural,all,union,plain,complete,3,8,2048,16384,4194304,0,8388608,0,65536,65536,65536,4234061992801400529,6486849,395.926,18033363,80757014,6499581,6499581,available,0,0,unestablished
structural,all,union,plain,complete,4,8,2048,16384,4194304,0,8388608,0,65536,65536,65536,4234061992801400529,6512745,397.506,18094552,80757014,6526197,6526197,available,0,0,unestablished
structural,all,union,plain,selected,0,8,2048,16384,4194304,0,8388608,0,65536,65536,65536,4234061992801400529,6578704,401.532,18044104,80529686,6555542,6555542,available,0,0,unestablished
structural,all,union,plain,selected,1,8,2048,16384,4194304,0,8388608,0,65536,65536,65536,4234061992801400529,6461348,394.369,17964148,80529686,6473491,6473491,available,0,0,unestablished
structural,all,union,plain,selected,2,8,2048,16384,4194304,0,8388608,0,65536,65536,65536,4234061992801400529,6488577,396.031,18037490,80529686,6501445,6501445,available,0,0,unestablished
structural,all,union,plain,selected,3,8,2048,16384,4194304,0,8388608,0,65536,65536,65536,4234061992801400529,6525355,398.276,17989022,80529686,6511715,6511715,available,0,0,unestablished
structural,all,union,plain,selected,4,8,2048,16384,4194304,0,8388608,0,65536,65536,65536,4234061992801400529,6490490,396.148,18036011,80529686,6503182,6503182,available,0,0,unestablished
